姓名,评论内容
周光福,[赞][赞][赞][赞][赞]
往事干杯💋💋842,[玫瑰][赞]
💐🌴杨艳红,[捂脸][捂脸][捂脸]
我爱我家95933,[赞][赞][赞]
啥时候明白,体贴心疼人的好男人，运气不会差[爱心][爱心][爱心][玫瑰][玫瑰][玫瑰][赞][赞][赞]只体贴心疼自己，自以为聪明的人，满满的算计加害与人的人，永远大不了财[菜刀]
潇洒哥46794,[玫瑰]
蒋秋妹,[赞]
惠姐1668,[666][666][666][666][666][666]
♀玉萍❣️,老高呢
哈哈07212,[赞][赞][赞][赞][赞][赞]
雨过天晴，081,[赞]
红梅26560,[666][666]
人生何处不相逢9016,我妹好漂亮啊！[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][赞][赞][赞][赞][赞][赞]
向日葵＠微笑171,[赞]
星星,[赞][赞][赞]
仙女4466,[赞][赞]
好人一生平安,[赞]
💘💘💘5.2.8/,[赞][赞]
晓琳琳,[666][666][666][666][666]
开心梅185,[赞][赞][赞][抱抱]
相守1803,[赞][赞][赞]
linghu199,[玫瑰]
Ai⊙∀⊙！,[666]
相遇就是缘,@[玫瑰]
风雪归人1416,你们不要乱说话，这是人家前夫
轻描淡写€321,[玫瑰][玫瑰][玫瑰][赞][赞][赞]
开心过好每一天27733,[爱心][爱心][爱心]
☞梅子☜……,感觉现在拍的段子越来越难看，做菜没有细节
《约定》％,[玫瑰]
User_1579186416782,个人觉得没有以前真实，貌似现在假得多
往后佘生′,[玫瑰]
MTGMH635,[赞][赞][赞][赞]
陈在会,[赞][赞][赞][赞]
简单的幸福（戴）,[玫瑰][玫瑰][玫瑰]
快手用户1656857927907,@[赞][赞][赞]
小土豆0317,[666][666][666][666]
开心就好45953,[赞][赞][赞][赞][赞][赞][赞][赞]
无聊57759,[玫瑰][玫瑰]
玫瑰21423,[赞]
甯三416,[赞]
快手用户1639221252592,[赞][赞][赞][玫瑰][玫瑰][玫瑰][爱心][爱心][爱心][火][火][火][火]
蔡庆林,太好吃了[赞][赞]
施宝宝呀,[赞][赞]
一生有你20611,幸福感满满的一家人[赞][赞][赞]
开心每一天10727,[赞][赞][赞]
笑容是伪装出来的,[玫瑰][玫瑰][玫瑰]
和你一起牵手看夕阳,[玫瑰][玫瑰][玫瑰]
傲雪寒梅3088,@[赞][赞][赞][赞][赞]
🙈,@[赞][赞][赞][赞][爱心][爱心][爱心][爱心]
浩皓,[赞]
潘建梅，，,不错这二口。
何素华,[赞][赞][赞][赞][赞][赞][赞][赞]
王旅华,[赞][赞][赞][赞]
风清云淡,[玫瑰]
快手用户1667572725993,[赞]
许会连959,有点过了
蓝天     华481,[赞][赞][赞]
胡二姐,胖子成来越对了
张稼豪,[捂脸][捂脸][捂脸]
冬天的秘密,[赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
06621耶,[赞]
龙在天涯,[捂脸][捂脸][捂脸]
贺泽会,[爱心][爱心][爱心]
李诗嫣 911,怎么现在变成这样了？
青柠小甜味,羡慕了[捂脸]
钟红秀711,[赞][赞][赞][赞][赞][赞][赞]
一万个梦想403,@[赞][赞][赞]
六爷（生活号）,[祈祷][祈祷][祈祷]
六爷（生活号）,[赞][赞]
晨__～晨_～,以前还挺喜欢看她们的视频  现在一看见    果断刷走
打工唐妹,[赞][赞][赞][赞][赞][赞]
雪儿78821,@[666]
PennyPenny🍨,@[666]
এ᭄一代女王☾🌹⋆᭄武,[爱心][爱心][爱心]
钥不可及&,我就知道，做好了客人又说不来了，每次都这样，只是来的人不一样[奸笑]
快手用户1657263931739,[玫瑰][玫瑰]
快手用户1659349771989,[赞][赞][赞]
云朵07173,我喜欢看你的视频[赞][赞][赞][玫瑰][玫瑰][玫瑰]
fant,[赞][赞][赞]
lili18877747909,胖子还是挺体贴的[赞]
快手用户1675504336310,[赞][赞][赞]
茹0858,[玫瑰][玫瑰]
玉如烟,[赞][赞][赞][赞]
姐就这么拽怎么的,怎么说话像宁波人一样[龇牙]
梦想家园,啊春自从有胖子来了后脸上越来越有喜庆，也比之前更漂亮了，但是比以前更好了。[玫瑰]
浅安时光〆2859,不是说离婚了吗？就老婆老婆的叫，不是该说前妻吗？
囍明（674）,视频没以前好看了
-兰兰_.,[赞][赞][赞][赞][赞][赞]
余欢-♛,是不是在新都区
张鱼丸子（涨工资）,你们家的客人一般都不来了
沉默 （涛家军）,[666][666][666]
开心就好94471,[赞][赞][赞]
Mr • 雄娃～,每次都说要来客人，结果都没来，难道就没其它剧情了？
紫琳,[666]
日月明681,太喜欢你俩了
🍀骨子里的 腻爱🍂,[爱心][爱心][爱心]
将心比心❤️12,[赞]
冰水,[赞][赞][火][火][火][火][火]
别碰我的🐠,[爱心]
清风64412,[赞][赞][赞]
刘艳,[微笑][微笑][微笑][微笑][微笑][微笑][微笑]
开心68647,[捂脸][捂脸][捂脸]
环5076,[赞][赞][赞]
一世芳华760,[赞]
戚,[666][666][666]
小米加步枪216,进入复婚的节奏了
何哥,[赞][赞]
朔州市晋隆纸箱包装厂,过日子的好女人
User_1578412969923,[玫瑰][玫瑰]
乡村恋情（华美）,[玫瑰][玫瑰][玫瑰][玫瑰][赞][赞][赞]
温暖的味道🌸🌸🌸,为什么评论区的人大把错别字？[666]
水清云淡6247,口是心非的男人
漂浮的云,为什么跟着阿春干嘛不阿春跟着你吃什么什么的。
湘水百合,同感
小芳,[赞][赞][赞][赞][赞]
溪流049,[赞][赞][赞][赞]
吉祥版爱706,穿着也比以前好看多了
吉祥版爱706,以前没爱人什么都一样会哒，现在怎么啥子都不会
隐藏优伤,[666][666][666][666]
芳芳10565,[龇牙]
草木皆陈情（德云女孩）,[龇牙]
阿秀,[666][666][666]
凌萍，,从胖子回来阿春没有以前有笑容[奸笑][奸笑][奸笑]
美好明天,感觉现在不喜欢看你的视频了没之前好看
罗姐红娘一线牵,牛逼克拉斯[赞][赞]
碧月,[捂脸][捂脸][捂脸]
钟爱玲＆圆,[赞][赞][赞][赞][赞]
忘忧草14074,这身穿搭，小格子配大格子[捂脸][捂脸][捂脸]
陈静75085,[赞][赞][赞]
时光3298,[爱心][玫瑰]
贵在凤凰,[赞][赞][赞][赞][赞]
哈尔滨红太阳,剩饭喂鸡呗，那么多鸡
两小只的超能妈妈,打电话来的时候我就猜肯定因为什么然后来不了最后又是这两个人[笑哭]
小飞禾苗,听不惯胖子吃话的语气，听起不舒服
思念.💖708,好男人
如若不离，,没之前好看了[撇嘴]
一生只爱你9310,现在的视频怎觉得没有以前的好看自然
梅秀,[赞][赞]
李欣欣948,[赞][赞][赞][赞]
快手用户1637311976223,[赞][赞][玫瑰][玫瑰]
容儿,[赞][玫瑰][666]
天天开心35831,[赞][赞][赞]
开心过好美一天160,好婆真好[666][666][666][666][666][666]
翰墨漂香,[玫瑰][玫瑰][玫瑰]
abby,[赞][赞][赞]
Emmie788,阿春已经嫌弃胖哥了，明显的想换男主的节奏
友善从微笑开始。^O^（魏伟,拿去喂鸡🐔🐔🐔
💋超级超级黑滴妞💋,你家公鸡会下蛋厉害[赞][赞]
家辉,[赞][赞][赞][爱心][玫瑰][火]
袁立菊937,我现在看到他们就没有味了
爱.拚才会赢,[赞][赞][赞]
꧁༺伱的女友༻꧂💋,[赞][赞][赞]
人生65667,胖子越来越可爱[爱心]
冬天的雪花,[666][666][666][666][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
💃红组,喂鸡不行几天的饭了
联程554,[爱心][爱心][爱心][爱心]
青春🎶 无言,鸡鸭可以喂饭吃的
司宇，思琪宝宝,听不惯胖子吃话的语气，听起不舒服
开开心心一家人 ，,[赞][赞][赞][赞]
༂慧♥妹༂,[玫瑰][玫瑰][玫瑰]
໑ꦿ笨 丫᭄꧔ꦿ头᭄ꦿꪟ,好男人都是别人的 [笑哭][笑哭]
User_1568777458822,[赞][赞][赞][赞][赞]
你好呀,[玫瑰][玫瑰]
花草,[666][666][666]
弛余,[赞][玫瑰]
我是云南人，我是苗族,现在还有这么好的男人啊，难找哦
心，痛，无法呼吸,说一套做一套的男人
hinqinfai,不喜欢看了
祝你开心快乐每一天140,扯淡
90后也很温柔,口音像浙江人
荏苒冬春去，孤芳不自赏,其实挺好的，为什么离婚
浩瀚星辰6908,@政林˙ 我也想吃
璐～～～🌸,[赞][赞]
User_1582883532891,这个丈夫太好了
刘秀英1353,[赞][赞]
叶子05221,好吃
邓德杨,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
冬季雪花飘满天,[赞][赞][赞]
随风飘飘093,[赞][赞][赞]
爺™ 没人愛L,你炒菜勒锅卖不卖[笑哭]
玲34668,喜欢以前你们有琴琴
高龙兰,[赞][赞][赞]
玲34668,不会少煮
🇨🇳小萌子,啥都不用干好了[捂脸] 一个男人怎么可能又要赚钱又要忙家务，再好也不用这样的吧[龇牙]
随遇而安,[赞][赞][赞][赞][赞]
随缘13520,[赞][赞][赞]
金林427,[赞][赞][赞][赞]
孽卿卿,[赞]
太阳97075,[666][666][666][666]
User_1577877177193,@[赞][赞][赞][赞][赞][赞]
江東.꧂,[赞][赞][赞][赞][赞][赞][赞]
等待,[赞][赞][赞][打招呼]
＠？！？！！？,[火][火]
晨,[666]
希望明天更好,[赞][赞][赞][赞][打招呼][打招呼][打招呼][打招呼]
自寻开心759,春春又怀孕了吗？所以气色就不太好了[捂脸]
花零落,口是心扉[暴汗]
冯建新,[赞][赞][赞][赞][赞][赞]
杨祥谷,[赞][赞][赞][赞]
Asundie,@[爱心][爱心][爱心]
王珊4853,阿春希望你珍惜眼前人，开心快乐每一天
雨过天情,@[赞]
曼玉255,春姐现在好幸福喽
彭兴菊,[赞]
培培吖（加油）,[赞][赞][赞]
💗美兰💗098,[666]
回首,有点假
留的444,支持
3119清风,自从胖子回来了阿春就什么都不能干了[捂脸]
香兰,[赞]
小红红,你们家公鸡生蛋吗？
木易,很会做吃的[赞][赞][赞]
何应春,[赞][赞][赞][赞][赞][赞]
如友,[赞][爱心]
User_1577886666867,[玫瑰][玫瑰]
小丫妈,[赞][赞]
九妹11971,@[赞][赞][赞]
XDH👣🍒,[666][666][666][666][666][666]
love蓉970,[赞][赞][赞]
开心就好37962,[赞][赞][赞][赞][赞][666]
张26419,@[赞]
陈兴文,@往后余生一个你！ 日子满满[爱你][爱你][爱你]
风流✧,[笑哭]
王明珍852,[赞][赞][赞]
Mingju789,[赞][赞][赞]
秀秀72477,[赞]
知足常乐22209,@
小鸟,[赞]
快手用户1637983174128,[赞]
美好的回忆,[赞][赞][赞][玫瑰][玫瑰]
善意的谎言（ꂃꐩꃅꈱꅄ）,只要夫妻恩爱，用不着山珍海味，一个棒棒糖就够了[爱心]
东春,@[火][火][火][火][火]
宁15996,不是养有鸡又有鸭又有兔子么？给他们吃就行了，还要自己吃
猎鹰,[赞][赞][赞]
从头再来08551,[赞]
忘记那片海.,结局都猜到了，不来了
生活明天更美好087,[赞][赞][赞]
User_1579876740203,[玫瑰]
高级育婴催乳师周艳花1557,[点赞][点赞][点赞]
💝芳✨芳💝,[赞]
冰雨65617,[玫瑰][赞]
刘玉仙,[我爱你]
燕儿18942,[赞]
李永芬,[赞][赞]
梦中美人635,[赞][赞]
为祖国强大而努力,[赞][赞][赞][赞][赞][赞][赞][赞][666][666][666][666][666][666]
五月的花844,[龇牙][龇牙][龇牙][龇牙][龇牙]
雅阁韵,[赞]
天下,[爱心]
心随梦游640,[666]
陈四姐,[玫瑰]
张琼4487,[赞][赞][赞][赞][赞]
快手用户1668288108193,[爱心][爱心]
快手用户1627529695502,[赞]
林峰98525,怎么现在拍的视频都是不开心的表情
八妹、✩,浙江人就是这个样子的
华仔38156,@很好
心想事成42525,春姐太有本事了
芬芳3918,[玫瑰][玫瑰][玫瑰]
龙珊184,[玫瑰][玫瑰][玫瑰][玫瑰]
起风,[666]
子乐💕,[赞][赞]
香,@[赞]
白云21841,[赞]
可可相思豆,[赞]
唐小群344,祝帅哥美女幸福美满[龇牙]
华华55474,[赞][赞][赞]
‘’得之我幸,[赞][赞][赞][赞][赞][赞]
杨三妹934,[赞][赞][赞][爱心][爱心][爱心]
张吉英430,[赞][赞]
『下一站＠幸福』922,[玫瑰]
＠馨妈～,[玫瑰][玫瑰][玫瑰]
静心,[赞]
豪情快乐7777,[火]
箬雪,[赞]
🐾ゞ餂鈊寶贝ゞ🐾569,每次说有人来吃饭都没有来[呆住][呆住]
彩和^O^泰和,[笑哭][笑哭]
蒋86688,[赞][赞][赞]
User_1597809711066,[玫瑰]
世麟妈,[赞][赞][赞][赞][赞][赞][赞][赞][赞]
燕子12167,[赞]
香72823,[赞][赞][赞]
三妹19904,[赞][赞][赞][赞][赞][赞][赞][赞]
雨56860,[赞]
爱你的赶都赶不走,感觉现在拍的视频，好假呀！一点都不真实的[捂脸][捂脸]
雨56860,[赞]
顺其自然13076,[赞]
梦想在何方,[666][666][666][666]
才芬961,[赞][赞][赞][赞]
看看我是从头再来,[赞][赞][赞][赞][玫瑰]
李桂华,[捂脸]
鄢老五,[赞]
冬天的太阳,[火][火][火][火][火]
唯爱Bαby和恺恺,[撇嘴][调皮][微笑]
顺其自然12625,[赞][赞][赞]
广州轻奢品质女包,[666][666][666][666][666][666][赞][赞][赞][赞][赞][赞][赞][赞]
唯爱Bαby和恺恺,[哼][酷]
逸梦|°з°|,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
周19472,[爱心]
烤鱼的味道。,胖子哥很疼春姐[666][666][666]
User_1602338013050,[赞][赞][赞]
阿芳5211,[赞][赞]
人，,[赞]
123,[赞]
骆亚飞,[玫瑰][玫瑰][玫瑰]
荷3618,[赞][赞][赞]
王俊兰,[捂脸][龇牙][龇牙]
萍水相逢,@[赞][赞][赞][赞]
殷顺淑破例了来看看木马木,[666]
485753685,[赞]
岁月安好,[赞][赞][赞][赞][赞][赞]
村姑1409,[赞]
相逢是缘54919,[赞]
あ猜不透☞,在爱的人面前就是不能太能干，怎么都说装[捂脸]
石头,有滋有味好吃[赞]
洋洋90030,感觉太香了[玫瑰][玫瑰]
红豆,手好老
快手用户1649308864389,[玫瑰]
快手用户1651555948412,[赞][赞][赞]
能否，许我個未来,[666]
小丸子,[赞][赞][赞][赞]
杨玉935,[赞][赞][赞]
秒杀莉莉,[赞][赞]
一生平安69960,[666]
朝花夕拾53779,[赞][赞]
User_1580723258548,[赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
夕阳红N2VGeDoL,[666][666][666][666][666][666][火][火][火][火][火][火][赞][赞][赞][赞][赞][赞]
黑蛋1354,[赞][赞][赞]
郑秀平,胖子对阿春很好[赞][赞][赞][赞][赞][赞]
为了生活,[赞][赞]
幸福:肖会。,[赞][赞][赞][赞]
何家大院何仙女,[赞][赞][赞]
诚[爱心]怡,看她俩复和还是很好，有感情基础在，祝你们幸福快乐！
椰林,[赞]
一无所有0043,[爱心]
简简单单,[666][666][666][666]
容7461,[666][666][666]
洛.&,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰]
左顺端,@[玫瑰][玫瑰][玫瑰][玫瑰]
User_1615806769698,@[爱心]
快乐一生50251,[爱心]
萍水相逢,[赞][赞][赞][赞][赞][赞]
拥又你丿生悳爱807,[赞][赞][赞][赞]
缘来0851,[666][666][666]
夕阳西下1501,[赞][赞][赞]
云姐6397,@[火]
柠萌,[赞][赞][赞][赞][赞][赞]
鲁正先,[赞]
肖枫妈妈,[666]
冉方英,看着就好吃[赞][赞]
夏天西瓜408,[赞][赞][赞]
叶子25537,可以
AYING48,[赞][赞][赞][赞]
自秀219,[玫瑰][玫瑰][玫瑰]
夕💅～ 👣 渊,每次他们的亲戚或朋友来都不会来成[挑逗][挑逗][挑逗]
微笑扌奄飾悲伤9524,[赞]
禁欲.,[赞]
爱情擦肩而过148,[赞][赞][赞][赞]
没出息,[爱心][爱心][爱心][爱心][爱心]
珍秀,@[赞]
红红72824,[666][666][666]
风雨过后23157,[赞]
开开心心过一天5322,[爱心][玫瑰][火]
邓孝富445,[奸笑][奸笑]
庞三666,[赞][赞][赞][赞]
酒醉人591,[赞][赞]
文华7823,[奸笑]
微笑22791,[赞]
梅花🌸1299,蜀和春简直变了一个人，和老公在一起就是不一样
陈32850,[赞]
胖妹,@[赞][赞]
快乐天使77697,好老公都是别人家的，你们觉得现实真的有那么好吗？
开心就好,幸福呀胖子
开心08136,太故意做作，没之前自然，生活中还是自然一点好
陈,[666][666][666][666][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
凹凸世界_雷师,[666]
古大姐374,[赞][赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
琴行348,[赞][赞][赞]
卿心365,[666][666][666][666]
张递琴,[火][火][火][火][火][火]
玉,[赞]
夏玲萍,@User_1614848350995 @夏三 @🍺，海燕姐🍺 @★心简单世界就简单 @老李41443 @凌云2259 @小懒🐷 的小猪🐷 呢 @梦中女兵 @单身大叔 @小曦儿吖 @阿伟家的（铁粉） @牛爱芳的小春花 @张常宁-粉丝 @成龙 @康仔农人 @山鸡哥的小师妹 @三姐双胞胎妈妈 @美林和杨俊 @蜀和春 [赞][呆住][愉快][色][委屈][笑哭]
林林,[捂脸]
徃亊隨颩κλ`,[赞][赞]
宇桐非254,[赞][赞][赞]
红珍503,[玫瑰][玫瑰][玫瑰][玫瑰]
💋一指忧伤💕,摘摘挂挂，麻烦死了，重新买新的也没多少钱啊
钟意你7826,[666]
落花～飞雪,[赞][赞][赞]
开心每一天杨882,好吃[赞][爱心][玫瑰][666]
唐长英876,[赞][赞][赞][赞][赞][赞]
木子李72535,[赞][赞]
熟悉的陌生人,[赞][赞][赞][赞]
显国,[赞][赞][赞][赞]
余红琼,好吃[赞][666][玫瑰][爱心]
白茶清欢7987,[赞]
鑫子003,哪来的胖子，不看了。
User_1532928505142,变了
吴二姐7组,[赞][赞]
小洋洋,[落泪]
高杰荣,[赞][赞][赞]
寂寞的人62153,[玫瑰][玫瑰]
天空微晴丶梦唯美521,[赞]
开心快乐38583,[赞]
TA,[捂脸][捂脸][捂脸]
我非柠檬为何心酸1182,[奸笑]
我非柠檬为何心酸1182,[奸笑]
小敏,[赞][赞][赞]
羽昕652,好吃[赞]
醉意079,勤快
兰花,[龇牙][龇牙]
向往美好的人生路,[赞]
User_1586179876498,[玫瑰]
皮华之,[爱心]
飞哥80211,这两个人拍的越来越没意思了
User_1572742616424,[赞]
灿烂的阳光,[赞][赞][赞][666][666][666]
沈杨167,[赞]
幸福快乐15849105,[福字][福字][福字][赞][赞][赞][赞]
辛福一生,[玫瑰]
周扬会。,@[玫瑰][玫瑰][玫瑰][玫瑰][火][火][火]
大山里的👉小甜心💋,老公来了什么也不会做了[捂脸][捂脸][捂脸]
张正芝,好吃
随缘90308,[玫瑰][玫瑰][玫瑰]
hwz,现在视频风格 貌似比较金贵矫情  没之前好看[笑哭[赞][赞][赞][赞][赞]
🌹 白三🍒,[火]
初次拥抱,感觉演得好假
开心快乐71481,[赞][赞][赞]
思念76612,@好吃
微凉一笑475,[捂脸][捂脸][捂脸]
莲92411,[火][火][火]
兰兰99688,现在感觉娇情这也不能那也不能以前姝姝在l的时候什么都做
做回自己开心每一天,[赞]
嗜血殇无痕7160,[666]
AA相伴025,[火]
开心果51984,[赞][赞][赞]
大牛,@[玫瑰]
大王叫我来巡山,@[赞][赞]
朤蹋,[赞][赞][赞][赞][赞]
大牛,@[玫瑰]
努力长胖的陈鹏叔叔🌈 ?,现在那么好，当初为什么要离婚，现在又在一起
李荣芳,[赞]
新春限定.葵柔🎊,[玫瑰][玫瑰][玫瑰]
简简单单一辈子941,好看[赞][赞][赞][赞]
LuGuangYing,[赞]
李德明,[赞]
罗46739,[赞][赞][赞][赞][赞]
快乐的我就是你942,[赞][赞][赞]
惜64488,[666]
小红，纪录日常生活,[火][火][火][火][火]
快手用户1645084198706,[赞]
心语23391想雨918,[666][666][666][666][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][火][火][火][火][爱心][爱心][爱心][爱心][色][色][色][色]
听源夙念浪漫⭐.,春加油
满,这个老公比老高好点，老公多就是合算
木子红红098,[赞][赞][赞]
香姐2006,几十岁的人 ，好像对小孩一样 ，不喜欢看
%阳,[赞]
用户7462692230,[捂脸]
高贵娥621,[赞]
平凡逗逗乐,你至少有两三个老公吧
Rocky__03,老高快来！！[柴犬]
.开心果218,[赞][赞][赞]
用心侵蚀你灵魂,[捂脸]
熙儿（涨）,从来没有作者回复过[猪蹄]
初见,[赞]
1314花开一世,看着肯定好吃[赞][赞][赞][赞][赞]
💆海阔天空,[赞]
睛天14031,[赞][赞][赞][赞]
再来二两898,[赞][赞][赞][赞][赞]
兰*^_^*轩,[赞]
XGQ416,[玫瑰][玫瑰]
一剪梅07373,[赞][笑哭]
邹君秀,幸福满满的[赞][赞][赞]
林林,[爱心][优秀]
玫瑰恋人。519,你究竟有几个老公啊？
家和万事兴（阿姨）,[赞]
小凤46341,[赞][赞][赞]
曾经心痛4367,[赞][赞][赞][赞][赞]
微薄的幸福,[666]
紫考拉405,[赞][赞][赞]
风雨飘摇0038,@[666]
重庆，小妖精,@[666]
阳光明媚,我记得以前300多万粉丝，怎么掉了这么多
逺刂  殇  憖,[玫瑰]
🔥️琼哥,女人都喜欢棒棒糖[笑哭]
FU,[火]
一佛成天,[玫瑰][玫瑰]
开心一笑36484,[赞]
容03096,[666][666][666]
羊子456,[666][666][666][666]
笑看世界846,[赞][赞][赞]
晨曦,[666][666]
雪中花8479,[666][666][666]
🤘🤘🖕🖕✋✋✋,你家公鸡蛋…
快手用户1634255248108,[赞][赞][赞][赞]
芳芳服装⭕⭕,[赞]
熙熙89080,[666][666][666]
vivi客观里面请🤣,老高呢？
快手用户1677995952674,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
狮子座,胖子回来做回小女人了
小英姐423,[赞][赞][赞][赞][赞]
彩色的づ梦,[赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心][爱心]
其实并不简单516,这男的是浙江
云梦（ฅฅ🌸）,这胖子是广东的吗
文静,[调皮][调皮][调皮]
等待52532,胖子的心挺细[赞]
阳光每一天401,[赞]
西贝88356,[玫瑰]
小艾姐222,[赞]
申桂华,[赞][赞][赞]
快乐每天42792,[赞][赞][赞]
快乐每天42792,[赞][赞][赞]
孟姐,越来越讨厌你们了
。。。。。,[赞]
Pineapple唐,好的男人都是别人家滴[捂脸]
缘缘28439,现在的剧情超级没看头了，也没意思了
雨后,[赞][赞][赞]
家乡美2163,看着就溜口水
新篇续.♥,[赞][赞][赞][亲亲][亲亲]
User_1580440390869,哇，你们的公鸡都下蛋
喵喵丹🐱,你们说，你们说，你们说，你们说，你们说，你们说，你们说……………………………………
去那的纸飞机,[玫瑰]
沙雕怪,[赞]
群啦啦,[赞]
一帆风顺92471,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
时光凉人心,[赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰]
希望86677,[赞][赞][赞][赞][赞][赞][赞]
无雨💦,[玫瑰][玫瑰][玫瑰]
尚为英,[赞][赞][赞][赞][赞][赞][赞]
随心78706,[赞][赞]
开心过好每一天20542,[赞][赞][赞][赞][赞][赞]
邮～一杯奶茶☞,之前有段做霉豆腐的时候不是特地做两份，一份辣的一份没辣椒的，说他不能吃辣吗[捂脸][流鼻血]
杨杨,[赞][赞][赞]
User_1589080051237,[赞][赞]
开开心心23012,@[赞][赞][赞][玫瑰][玫瑰][玫瑰]
小玲0155,剧情需要早就知道，胖子接了电话说他哥不来。[捂脸][捂脸][捂脸]
浅笑心柔64408,[赞][赞][赞]
希望,[666]
静静15689,@[爱心][爱心]
浅笑00110,[火]
快手用户1647492430704,我觉得还可以，只觉得别胖子胖子的，改改叫其它更好些[龇牙][龇牙]
李梅／,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][爱心][爱心][爱心][爱心][666][666][666]
生如夏花。790,[赞][赞][火][火][赞][赞][赞][火][赞][赞]
钟惠娟940,[捂脸][捂脸][捂脸]
o半夏c,香
笑口常开31557,[赞][赞]
风轻云淡13144,@[爱心]
╯㈱❤Love,现在都不喜欢看了
高山景行,太姣情
周素蓉,[赞][赞][赞][赞]
陈昌兰809,[赞]
缘15910,[赞][赞][赞][赞]
《🎤 顺其🎸 自然🎤 》,[玫瑰][玫瑰][玫瑰]
曾大姐,[赞][赞]
星（♡´∀`♡）,[赞][赞][赞]
余文霞624,[赞][赞][赞]
海英4638,[赞][赞][玫瑰][玫瑰]
下一秒笑靥如花,[666][666][666][666]
🔥美丽的光芒💍🌟,[赞][赞][赞][赞][赞][赞][赞]
LP佩佩,胖子的一贯风格就是说反话[捂脸]
BTF无风,[666][666][666]
任继琼,[赞][赞][赞][赞]
小禾,[666]
任继琼,[赞][赞][赞]
SMILE12337,公鸡下什么蛋啊我？
翔英,这么好的老公，复婚了吧，好好珍惜[笑哭]
梅花季节1,[赞]
思念12319,[赞]
万江港堡,[捂脸]
花仙子49927,[666][666][666]
💫晴💫儿,我还没看完    后面是不是说他哥有事不来了[捂脸]
🍃鬼娘^0^美🍁,太矫情了吧又不是小孩子了[笑哭]
白霞,[666][666][666]
高姐518《善行大队》,[赞][赞][赞][赞][赞][666][666][666][666][666]
慧子87958,[赞][赞][赞]
圣女果,[666][666]
＠握不住的沙675,老可爱的[玫瑰]
晓艳（★･εﾟ）,好男人都是别人家的[奸笑]
Lucky55709,[捂脸]
白云,[赞][赞][赞][赞][赞][火][火][火]
抹茶夏天i🍦,[玫瑰]
Jenny07471,厨艺真的了得[赞]
胖妹,[赞][赞][赞]
桂花香1329,[赞][赞]
龚建波妈妈《313》尘客,他们的剧情都一样的，每一次都说有人来，只要出去接个电话就说有事来不了[捂脸][捂脸][捂脸][捂脸]
曾鸿春020,[爱心]
佼龙在天,@[皱眉][天啊]
花开富贵🌺🌹,[赞][赞]
幸福就好,自己喂的鸡就是好[赞]
冯远丽972,[赞][赞]
快手用户1655119995851,[赞][赞][赞]
萍聚,[赞][赞][赞]
雪涵,[赞]
lxj,@[赞][赞][赞]
迟到==几何,[赞][赞]
微笑背后隐藏的悲伤081,@[赞]
开心每一天70747,[赞]
笑看人生86068,[赞]
张田英594,你们说，跟着阿春在农村简单吃顿辣子鸡它不香吗？ #上快手学做饭   #上快手知乡味   #记录我的乡村生活  @快手粉条  @快手热点  @快手光合计划助手
一抹泪光，䜣尽百股相思,[赞][赞][赞][赞]
惜缘42733,[赞][赞]
仙女12427,[赞][赞][赞][赞][赞]
金凤8736,[666][666][666]
唐姐260,[玫瑰][玫瑰][玫瑰]
含羞草23328,这个阿春就是个苦命！胖子好好的对她！她好像不怎么领情
古，月，,[赞][赞][赞][666][666][666]
草草2393,[玫瑰][玫瑰][玫瑰]
倾心—baby,现在娇贵了，啥也干不了了[捂脸]
书途👑👑👑【林】,好男人
知我者谓我心忧,感觉越发没看法了，都一个样
莫红华1765,[赞]
相伴一生:汪燕（151819036,[赞]
秋语晚烟,我觉得挺好看的
兰兰,[赞][赞][赞]
娟子02443,[赞][赞][赞]
沙漠骆驼3676,[赞]
龙争天下,现在都是拍夫妻俩生活段子了，没以前的好看！[捂脸]
我爱小帅/.,老高呢
😃AK学姐,每次都是有人来，后面又不来了，老套路，我决定取关了，春姐江湖再见[龇牙]
花子拒私聊,[赞][赞][赞]
甜蜜蜜00338,[666][666][666][666][玫瑰][玫瑰][玫瑰][玫瑰]
User_1586043610256,[赞][赞]
雨季落泪835,[赞]
快手用户1666320766470,[赞]
过往云烟26660,同感[捂脸][捂脸][捂脸]
康康05679,[赞][赞]
小蔡,那个老高喃
独赏花景,[赞][赞][赞][赞]
