姓名,评论内容
青春常在,[玫瑰][玫瑰][玫瑰][玫瑰]
幸福17412,[666][666]
凤凰,@[赞][赞][赞][赞][赞][赞]
肖自蓉,[玫瑰]
壹虂阳光,演戏了[赞]
开开心心的过670,阿春现在有胖子心痛你真好！
酉酉,[赞][赞]
周玉芳,[爱心][玫瑰]
谢英876,[赞]
hhh,[哼]
为梦奔跑810,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
秀晶闪光女神,[赞]
我爱我家00240,[赞][赞][赞]
追梦人生6458,[赞][赞]
586543108,[爱心][爱心][爱心]
陈秀英4799,‘[赞]
aiLina190,[火]
张42997,还是你们幸福的一家子
增先718,[赞][赞]
梦想去过,[赞]
天天过的潇洒,[赞][赞][赞]
严云会845,[玫瑰][赞][火][捂脸][爱心][花谢了]
章2438,[爱心][玫瑰][赞]
绿色康乃馨681,[赞][赞][赞]
美好人生52915,[赞][赞][赞][爱心][爱心][爱心]
碧玉蓝天732,[优秀]
小芬,[赞][玫瑰]
虫儿飞😘559,[奸笑]
生活简单点,[赞]
芳芳53774,[爱心]
美好生活,[赞]
简单的幸福（戴）,[玫瑰][玫瑰][玫瑰]
荷花花161,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰]
陆,这样的生活我很喜欢为他们点赞[玫瑰][玫瑰][玫瑰]
英43607,胖子是个好男人[赞][赞][赞][赞][赞]
妳婼不離我定不弃830,[爱心]
蔣太太,[玫瑰][玫瑰][玫瑰]
我就这样,[奸笑]
丫丫71768,[奸笑]
邓家食店,[玫瑰]
A安谷繁花似锦鲜花店，,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞]
英49331,[赞][赞]
彩虹的微笑，雨的泪水,一直很喜欢阿春拍的视频，我喜欢农村简单的生活，幸福快乐就好[赞][赞][赞][爱心][爱心][爱心]
美好的未来0338,[赞]
群,[赞]
王英3513,[火]
墨璃,[冷汗][冷汗][冷汗]
✌小小梦想家💪,一
User_1546022562,[玫瑰][玫瑰][玫瑰]
熊家大姐,[玫瑰][玫瑰][玫瑰]
织仙012,[赞]
梦离🦋367,都不知道还有这么好的男人
晴天雨水,@[赞]
ℳ文ℳ̶̶̶̶໌໌້ᮨ꧔,@[火][火][火][火][火][火]
星星,[赞][赞][赞]
梅梅88004图文,[爱心]
小菊,[赞][赞][赞][赞][赞]
🌺 阿香🌺877,[赞][赞]
爱的家园,[赞][赞][赞]
梅42493,[赞][赞]
彭秀英626,[赞][赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
🌹可爱仙灵子🧚♀️,[赞][赞][赞][赞][赞][爱心][爱心][爱心]
微笑63568,你老公对你真好啊！
微笑63568,[666][666][666][666][666][666][666][666]
微笑63568,[赞][赞][赞][赞][赞][赞]
微笑63568,[爱心][爱心][爱心][爱心][爱心]
快手用户1646625889754,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][笑哭][笑哭][笑哭][笑哭][笑哭][捂脸][捂脸][捂脸][捂脸][捂脸]
澜澜080,[赞]
欢乐马00088,[玫瑰][玫瑰][玫瑰]
꧁꫞꯭g꯭y꯭t꯭h꯭g꯭꫞꧂,[玫瑰][玫瑰][玫瑰][玫瑰]
琴姐&746,[赞][赞][赞][赞][赞]
花青素,[玫瑰]
64，1798,[赞][赞][赞][赞][赞][赞][赞]
❤谁懂我心❤492,[赞][赞][赞]
余生不将就╭（╯ε,[生气]
开朗的网友（团长）,[玫瑰]
春天花真会开,[赞]
《痴＠心＠燕》,[666]
日月明681,[赞][赞][赞]
陶琼芳020,[玫瑰][玫瑰][玫瑰][玫瑰]
Quorra's chord857,[呆住]
快手用户1639221252592,[赞][赞][赞][爱心][爱心][爱心][玫瑰][玫瑰][玫瑰]
＠“岁月-静好”＠,[玫瑰][玫瑰][玫瑰]
红尘有你,[玫瑰][玫瑰][玫瑰]
申桂华,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
会3649,[玫瑰]
＠岚新,[赞]
雾格林,[666][666][666]
悠闲82262,[赞]
雨花石35952,[赞][赞][赞][赞][赞]
冰雪儿,[赞][赞]
陈😆0829,[666]
梦想,[玫瑰]
人要为自己而活手机号1500,两个男人吗？
User_1592989390913,[爱心][爱心][爱心]
辛福每一天,[玫瑰][玫瑰][玫瑰]
农村小余互关,[火]
fant,[赞][赞][赞]
寶貝~羣,@[赞][赞]
春哥1551785,[爱心][爱心][爱心][爱你][爱你][爱你][赞][赞][赞]
水果沙拉,[玫瑰][玫瑰]
清除回忆0918,胖子是宁海，宁波的吗？
睛天14031,[赞][赞][赞][赞]
清风皓月,[玫瑰]
快手用户1644586322258,[火][火][火][赞][赞][赞][赞]
心妹888,@[666][666][666]
人间再好我不来,[火]
平平安安6637,[火][火]
肖安晴,[赞][赞][赞][赞][赞][赞]
熊敏＠👄*^O^*💍＠💄,[666][赞]
复,[赞]
龙艳云,[爱心]
User_1546256906238,[赞]
以他之名💋,[奸笑]
恋人的芬芳,[666]
秋霞,[赞]
胡志莲962,[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
💋多多拉💅,[捂脸]
এ᭄ꦿ情妹,妹妹呢
快手用户1655289129788,[赞]
佳杰一生丨OⅤE！,[玫瑰][赞]
世界那有真情在w,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
健康快乐18178,[赞][赞][赞]
心灵钥匙,[玫瑰]
小金3768,会做好吃的[赞]
yh是我的,[奸笑]
陈芳1847,[赞]
姜春兰191,[赞][赞]
笑脸常开,[赞][赞][赞]
巧克力^ω^（｡･ω･｡,@[赞][赞][赞]
雪花8209,[666][666][666][666]
（123）,[玫瑰]
谁懂＆人心薄凉,[庆祝]
快手用户1670212609964,手机铃声叫什么
年华似水,[赞][赞]
美好时光,[奸笑]
胡姐6355,@[赞]
美丽的回忆9376,[赞][赞][赞][赞]
凉城💤无暧,[笑哭]
平淡43856,[爱心]
王漂亮的美丽人生,[笑哭]
你健康  我快乐123,[赞]
User_1620602803745,[666]
向往美好,[赞]
荷宗分,[666]
雨中漫步7872,[666]
华华07034,[赞][赞][赞][赞][赞]
水芙蓉9038,[赞]
刘海承接室内外瓷粉工程队,你他不如找我
你若安好，便是晴天59408,[玫瑰][玫瑰]
🐳🐳月月红,[玫瑰][玫瑰][玫瑰][赞][赞][赞]
爰笑的眼睛,[赞][赞][赞]
快乐88432,[赞][赞][赞][赞]
User_1579930720153,[赞]
面对现实,[赞]
罗汉降龙,[赞][赞][赞]
紫晨,[赞]
缘来有你,[赞][赞][赞]
……,胖子是上海人
无情,[赞]
云儿,[赞][赞]
平安一家9395,[赞]
User_1580493271712,[赞]
这个世界有点苦我想给你加,这就是为了让人看
蓉蓉,[爱心][爱心][爱心][爱心][爱心][爱心][爱心]
兰花香5605,[玫瑰]
快乐成长,[赞][赞]
玲妹妹5381,[赞]
玲妹妹5381,[赞]
蔡玉兰775,[撇嘴][奸笑][奸笑][666]
清清,[赞][赞][赞]
黄胜利,[爱你][爱你][爱你][爱你][爱你][爱你][爱你][爱心][爱心][爱心][爱心][爱心][爱心][爱心][火][火][火][火][火][火][火][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][赞][赞][赞][赞][赞][赞][赞][666][666][666][666][666][666][666]
冉姐13174,[赞][赞][赞]
自我救赎,[赞]
相亲主播1975,[赞][赞][赞][赞][赞][赞]
邵东一新宁,[玫瑰][玫瑰]
得高🇨🇳汪远6899,阿春，找到真爱了，祝你和胖子幸福！
User_1569342696320,@[666]
何姐,[赞][赞][赞][赞]
魅力女人,[赞][赞][赞][赞]
唐吊车,[赞][赞]
马久平我的新号码17345439,[赞]
幸福的人生,[赞][赞]
随便一个名字,这是复合了吗
老吴,越来越好加油[玫瑰][玫瑰]
快手用户1636773424488,[赞]
＠霞霞超迷糊,琴琴的网名是啥
建英718761,[赞]
User_1583463011018,[赞][玫瑰]
幻^O^雪683,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
恭喜发财38400,[赞][赞][赞]
cx猜,[玫瑰]
丹丹12326,@平安一生 [爱心]
嚯仙女😘,[666]
老李来了,妹子在家煮饭种莱庄稼要个人领家务要个人两个人上斑去了回吃不上饭[爱心][爱心][爱心]
刘林5590,@
蕶芐32°,[赞][赞][赞]
快手用户1676039475840,[玫瑰][玫瑰]
山谷百合397,[赞]
惠84240,[赞][赞]
WXC3191,[赞][赞][赞]
甘春瑶,真是多管闲事，
人生65667,自己觉得怎么幸福就怎么过不要在乎别人的看法
朋友,[赞]
da姐915,[赞][赞][赞]
User_1613784006379,[赞][赞][赞][赞][赞]
淡然一笑19184,[赞][赞][赞]
拜拜白菜555,[赞][赞][赞]
乡村恋情（华美）,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][赞][赞]
AA,[赞][赞][赞]
荷3618,[玫瑰][玫瑰][玫瑰][赞][赞][赞]
钟菊秀796,[玫瑰][玫瑰]
二姐,[赞][赞][赞]
张敏24360,[赞]
萱草🌿鋈幽,[赞][赞][赞]别管别人说什么，你们幸福就OK了[玫瑰][玫瑰][玫瑰]
💖 陪你看海💖,[玫瑰][玫瑰][玫瑰]
快手用户1656938987731,[玫瑰]
钟穗851,[赞]
岁月静好，勿扰,[666][666][666]
胡秀云,啊春是个好女人
彭明兰,[玫瑰][玫瑰]
好人一生平安.........,[赞]
User_1498978229997,[赞][玫瑰][玫瑰][玫瑰][玫瑰]
顺其自然。4048,[赞]
俄态南啦,@[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
小草43564,[玫瑰][玫瑰][玫瑰]
我的温暖留给家人,好老公[赞][赞][赞][赞]
兴良,[赞]
快乐,[赞]
兴良,[赞]
米哥,找的男人一个不如一个
月园427,[赞][赞][赞][赞][赞][赞]
自由人,胖子是上海人，一口上海话。
知足常乐32232,[666][666][666][666]
happy＠,[玫瑰][玫瑰][赞][赞]
洋洋563,这样的生活很惬意我喜欢 好羡慕你[奸笑]
楊明芬233,[火]
万必秀,[赞][赞][赞][赞][赞]
秀秀,[赞][赞][赞][赞][赞][玫瑰][爱心][爱心][爱心]
精彩人生84256,[赞][赞][赞]
最爱小海鑫。,[赞][赞][赞][赞][玫瑰][玫瑰][玫瑰]
快手用户1638240267151,[赞]
心随我动36294,[赞]
何,[赞][赞][赞]
开心17174,[赞][赞][赞][赞][赞][赞]
花开富贵🌺🌹,[赞][赞][赞]
兰才淑,[赞][赞][赞][赞][赞][赞]
浅迷离906,[龇牙]
牵手04604,好吃
Beauty丶惜年🌸,[玫瑰]
善待自己33376,[666][666][666]
快手用户1638782104284,@[爱心][爱心][赞][赞]
如梦初醒,@[捂脸]
罗36156,[玫瑰]
快乐怡12622,[666]
湖南高速公路flying,[赞][赞]
一切随缘88230,@[赞][赞]
聪儿,[赞][玫瑰][玫瑰]
可可相思豆,[666]
黑蛋1354,[赞][赞][赞]
雨滴64732,[玫瑰][玫瑰][玫瑰][玫瑰]
颖宝妈咪♥526,阿俊的声音
Z ～ Y  ~  S,[赞][赞][赞]
HYL,老高没戏唱了，白帮忙了
英57723,[玫瑰][玫瑰]
冬雪,[赞][赞][赞][赞][赞][赞][赞]
平安,[666][666][666][赞][赞]
张均蓉795,原配就是好
勇往值钱489,[赞][赞]
贾68729,[赞]
单只蝴蝶,[like][like][like]
_唇劫♥,[玫瑰]
忘掉过去，珍惜现在741,[赞]
User_1618211491211,[666]
梅子80890,[赞][赞][赞]
梦醒了34824,[赞][赞][赞]
开心就好42691,[玫瑰]
杨正芬,[赞][赞][赞]
银鼠958,[玫瑰][玫瑰][玫瑰]
三姐58652,[赞][赞][赞][赞][赞][赞][赞][赞][赞]
一载百味,[玫瑰][玫瑰][玫瑰][玫瑰]
曾启兰724,[玫瑰][玫瑰][玫瑰]
邱红霞086,[玫瑰]
快乐每一天,[爱心][爱心][爱心]
ฅ幸福平安ฅ😊,[色]
一切安好。,[捂脸]
春上草,[赞][赞][赞][赞]
淡然,@[赞][赞][赞][赞][赞][赞]
茗2605,[爱心]
枫叶58658,阿春的男人到底是谁？？
飞飞16527,[赞][赞][赞][赞]
沉默＠无语697,[赞]
双燕奇侠,[赞][赞][赞][赞]
ZGF芳香,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
User_1580384171767,[赞][赞][赞][玫瑰][玫瑰]
冬去春来19892383180,[赞]
女～神,额
晟,好假
心然698,[赞]
唐唐亲哇,上海话吗？
玫瑰21423,[赞][赞][赞]
刘三姐32871,[赞][赞][赞][赞][赞][赞]
幸福在路上浦东新区浦江公,胖子夕夕贤惠
XL2508,很羡慕你们
幸福美满,[666][666][666][666]
简简单单一辈子941,[赞][赞][赞][赞][赞][赞][赞][赞]
心意,[玫瑰][玫瑰][玫瑰]
夏天的雪,[666]
可以笑也可以哭😭,剧本好尴尬😳
快手用户1663638968907,@[玫瑰][玫瑰][玫瑰][玫瑰]
快乐每一天28457,[赞][赞][赞][赞][赞][赞][666][666][666]
勿忘我7798,[玫瑰][玫瑰][玫瑰][玫瑰]
冉43108,[赞][赞][赞]
xiao阿肖283,[奸笑]
莫生气19879362587,[玫瑰]
下一站更幸福,[666]
农村🥂姐姐,直播还🉐钱多，去打工，故事越来越多
我就是我59378,[666]
谁懂我心97546,[赞][赞][赞]
💕 李💕,@[666][666][666]
君子兰龙,胖子是上海人吗？
改变自己,[赞][赞][赞][爱心][爱心][玫瑰][玫瑰]
吉祥如意,[赞]
英子,[爱心][爱心]
o,好棒
阿秋,[赞]
快手用户1657768516685,[玫瑰]
英80918,[666]
蓝天白云34394,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][爱心][爱心][爱心][爱心]
蓝天白云34394,[玫瑰][玫瑰][玫瑰][玫瑰][爱心][爱心][爱心][爱心]
杨会835,[666][666][666]
雾里看花90626,[玫瑰]
贾世美说说,[玫瑰][玫瑰][玫瑰][玫瑰]
轻描淡写€321,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
迟de传说577,蒋校长口音[赞]
^_^千年树妖^_^,我还是喜欢看看春春做饭菜的视频[赞][赞]
车舞飞扬690,胖子你是浙江宁波的还是上海的
落叶知秋,胖子是浙江哪里的？
子轩48566,[赞]
期望,胖孑真妁
每天会更好469,@好吃
兰花93854,[赞]
阳光灿烂13482,[赞][赞][赞]
飞了风筝554,[赞]
彩虹77421,[玫瑰][玫瑰][玫瑰]
哈喽,[赞]
飞翔,[赞][赞][赞][赞][赞][爱心][爱心][爱心]
没有理由432,[赞][赞]
知足常乐10752,[玫瑰][玫瑰][爱心][爱心][福字][福字]
没有理由432,[捂脸][捂脸][捂脸]
会费的毯子,[赞]
秀英98454,[赞]
于天天开心#,[赞]
碧天天开心,[赞][赞][赞][赞]
如友,[赞][赞][爱心]
刘闽景观防腐木工程,[玫瑰][玫瑰][玫瑰]
健康是福33046,[龇牙]
水兰4824,[赞][赞][赞]
つ゛无名小姐（๑`･ᴗ･,琴琴呢，怎么没看见了
容7461,[赞][赞][赞]
培培吖（加油）,[赞][赞][赞]
气昂昂272,三轮车还是老高买的吧？？
ᥫᩣɞ是你的慧慧呀෴🌙,拉倒哥呢？
糯米未雨,[赞][赞][赞][赞][赞]
古学美491,[赞][赞][赞]
玉米95512,[赞][赞]
一生有你00811,[赞][赞][赞]
123578110,[赞][赞][赞][玫瑰][玫瑰]
fenfen611,[捂脸][捂脸][捂脸]
15387142586,[赞]
彭徳秀,@[赞]
明天会更好88921,[赞][赞][赞]
陈瑞兰239,[玫瑰][玫瑰]
＠瑶瑶要加油哦,[龇牙]
腊月的雪553,[赞][赞]
💗美兰💗098,[666]
天天快乐,[赞][赞][赞][赞][赞]
我是容姐794,[玫瑰][玫瑰][玫瑰]
简单62360,[玫瑰][玫瑰]
梦^之^蓝,[赞]
平安79093,@[赞]
快手用户1643121613402,'
User_1578745378687,[赞][赞][赞][赞][赞]
照明7085,[赞]
美丽的人生0741,[赞]
User_1579766526829,[赞][赞][赞][赞]
华华55474,[赞][赞][赞][玫瑰][玫瑰][玫瑰]
清纯7784,[赞][赞][赞][赞][赞][赞][玫瑰][玫瑰][玫瑰]
平常人,[赞][赞]
岳岳,[赞]
&所愿&,[赞]
明天继续。。。,[赞]
10086,拍戏做主播挣的还不够吗
ˢ终止爱.,1
10086,老高看到会不会难过
寶馬4,[赞][赞][赞][爱心][爱心][爱心]
陈晨baby（BXB）,胖子宁波人？
青青小草7700,阿春和胖子和好了吗？胖子现也学会心疼阿春了～有个男人帮着干活～也好～[礼花][玫瑰]
好运来24716,[赞]
开心27698,[赞][赞][赞]
轩轩,[赞][赞][赞]
扶🌸玉🌺兰,[赞][赞][赞][赞][赞][赞][赞][赞]
看看我是从头再来,[赞][赞][赞][赞][玫瑰]
梦会现实,菜籽买不
无希wxw,[安排][安排][亲亲]
华英,[赞][赞][赞][赞][赞][爱心][爱心][爱心]
舂华,[666]
快手用户1654176539068,[赞]
杨春红087,[赞][赞][赞]
尼伯尔,[赞][赞][赞]
廖育霞,[赞]
宵云曦,[赞]
′秀秀,[调皮][调皮][调皮][抱抱][抱抱][抱抱][玫瑰][玫瑰][玫瑰][憨笑][憨笑][憨笑][憨笑][爱心][爱心][爱心]
User_1568777458822,[赞][赞][赞][赞][赞]
春暖花开,[赞][赞][赞][赞]
段,[赞]
伤心的我〈胡〉,@[赞][赞][赞]
平安就是福*296,[玫瑰]
一切随缘,[爱心][爱心]
单身的小妞,这样的生活很惬意我喜欢 好羡慕你[优秀][玫瑰][666]
梅子48462,[玫瑰]
想你的夜80562,[赞]
昕薇359,[玫瑰]
BTF无风,[666][666][666]
晚~霞.,[玫瑰]
～浪漫☆樱花～942,[赞][赞]
凤凤07262,[玫瑰]
Y-10.23,还是习惯四川话[偷笑][偷笑]
怡可馨,阿春老公你是浙江哪里的呀，你说的话我都能听懂[捂脸][捂脸]
无奈的末来,[赞][赞][赞]
字母是兄弟,[火][火][火][火][火][火][火][火][火]
微笑22791,[赞]
华67842,[666][666][666][666][666][666][666]
王明珍852,[赞][赞][赞]
海草3760,[赞][赞][赞][赞][赞]
罗华香,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
一见倾心（ˊ˘ˋ*）♡,好男人懂得疼媳妇[赞][赞][赞]
✨------✨,乀
丽君1767,[赞][赞][赞][赞][赞][赞]
高兴47374,[玫瑰]
陶姐789,能互相体谅和关心，才能走得远[赞]
笑口常开46541,[玫瑰]
往事干杯💋💋842,[赞][赞]
枫叶28847,[赞][赞][赞]
红玫瑰,[憨笑][憨笑][赞][赞]
笑口常开46541,[玫瑰]
快乐你.我.她.,[赞][赞][赞]
兰色的梦,阿春善良
春暖花开40573,[赞]
爱一家✔,[赞]
彭志红,俩人感情真好
幸运小草,[爱心][爱心][爱心][爱心][爱心]
开心就好,[赞][赞][赞]
明天会更好13928,弄得[赞][赞][赞][赞][赞][赞][赞][赞]
YOYO💋802,[龇牙][龇牙][龇牙]
🌹再苦再累自己扛。🌹,[赞][赞][赞][赞]
梦78460,现在俩夫妻还可以
显琴,[赞][赞][赞]
从此把心封锁🔒😔😔,[赞][玫瑰]
我的精力就那么些,[赞][赞]
朱洪,[玫瑰]
爱的代价7108,阿春好厉害什么都、会做
开心33871,[玫瑰][玫瑰][赞][赞][赞][赞][赞]
User_1580470314698,几天都是一个版本没意思
邹娜675,[赞][赞][赞][赞][赞]
漫长的日子113,[爱心][爱心][爱心][爱心][爱心][爱心][爱心][爱心]
花开花落,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
敞开心扉,[玫瑰]
强哥21169,[火][火][火][火]
小雪88231,[赞][赞][赞]
惜缘,[赞][赞][赞]
『罗大姐』จุ๊บ,[666][666][666][666][666][666][666][666][玫瑰][玫瑰]
鹮髑1128,@Lsland
华山富林39大队韩大芝,[赞][赞][玫瑰][玫瑰][666][666][火]
谁看樱花飘落（互关）,[赞][赞]
梅秀,[赞][赞]
织金小田妹,上海人说话就是这个样子
快手用户1658805229358,[奸笑]
温柔58685,[666][666][666]
平平淡淡66695,[赞][赞]
平凡人生31222,[赞][赞][赞][赞]
高杰荣,[赞][赞][赞]
小容姐ZxR,[爱心]
书途👑👑👑【林】,[捂脸][捂脸][捂脸]
红桃,[赞]
心心相印06604,[爱心]
平平淡淡43873,[666][666][666][666]
静静好物分享,[玫瑰]
小米辣🍎,做饭好吃可以开个店就好了在农村开一下店好吃肯定生意会好
琼儿,[玫瑰][玫瑰][玫瑰]
User_1580116167749,[玫瑰][玫瑰][玫瑰]
小快乐每一天123,[666]
英28677,[赞]
如歌0254,[赞][赞][赞]
任秀芳,[666][666][666]
User_1615806769698,@[爱心]
做😜自己简单就好💄,还是喜欢看她跟老高拍视频
芳姐21025,😄😄
李王芹58850,[赞]
🌹小妍（՞•Ꙫ•՞）,[赞][赞][赞]
古大姐374,[赞][赞][赞][赞][赞][赞]
幸福73934,[玫瑰][玫瑰][爱心]
山清水秀lmx,@[玫瑰][玫瑰][玫瑰]
逝去308,好像宁波口音
*^_^*💚5139,[赞]
冬香7723,[666]
陈静75085,[赞][赞][赞]
李兆萍,[赞][赞][赞]
じStars妤柔🌷,[玫瑰]
幸运星就是我,一演就找工作[捂脸]
猫咪2020617,不是还有女儿吗
凤兰,[赞][赞][赞][赞]
燕子12167,[赞]
天天开心😃,[赞][赞][赞][赞][元宝][元宝][元宝]
‘乜爱你i’%,[爱心]
天天开心😃,[赞][赞][赞][赞]
岁月静好76831,[赞][赞][赞][火][火][火]
王小艳,[赞][赞][赞]
如意6401,真不错胖哥，为生活加油！
阿巴阿巴,[赞]
人生若只如初见╭（ ′•,[玫瑰]
小袁0091,[赞][赞]
隐藏优伤,[666][666][666][666][666][666]
希望未来幸福860,[赞][赞][赞][赞]
夜色01543,[赞]
草草2393,[玫瑰][玫瑰][玫瑰]
灿妮678,[赞][赞][赞][赞][赞][赞]
快手用户1676482591503,[赞][赞][赞][666][666][666]
苏榆成都,胖子，你说的非常好。祝你们永远幸福。[赞][赞][赞]
胜胜,[赞]
蓝蓝的天空,胖大哥说的对，现在的日子过的不是挺幸福的吗？[玫瑰]
梅梅,[赞]
平淡是金,好一个体贴的男人
李,[玫瑰][玫瑰][玫瑰]
美好的回忆,[玫瑰][玫瑰][玫瑰]
受伤的小鸟551,[666]
坚持,[666]
红梅43520,[赞][赞]
ꕥ᭄饿梦已醒ꦿঞ🕊,为什么不复婚呢
老地方的雨,[赞]
❤️❤️楠哥❤️❤️,上海人
momo,[赞]
百荷花,[赞][赞][赞]
梅子09665,[赞][赞][赞][赞][赞][赞][赞][赞]
农村（飞哥冲万粉）,路过
雾里看花,[赞][赞][赞][赞]
花好月圆41127,他哥不是浙江人，口音不像
single贵族5,[赞][赞][赞]
我的未来不是梦,[赞]
梦梦最萌萌520,不管真假，都好看[赞]
秋天的华叶,[赞][赞][赞]
梅58709,@[赞]
User_1624627871756,[赞][赞][赞][赞][赞][赞]
禁欲.,[赞]
小芳,好男人[赞]
莉香,[赞][赞][赞][赞][赞]
红珍503,[666][666][666]
＠开心快乐每一天《红火》,我就特别爱吃花卷[爱心][爱心]可惜已经很长时间没吃过了
罗46739,[666][666][666]
人生如梦11441,[玫瑰]
江妹310,@[爱心][爱心][爱心]
Z（ •ิ_• ิ）,[赞]
芬芬姐885,[灯笼]
马琴035,[666][666][666][666][666][666]
青云,[玫瑰][玫瑰][玫瑰]
记住  王,[赞][赞]
李桂华,[赞]
殷顺淑破例了来看看木马木,[笑哭]
听源夙念浪漫⭐.,春加油
百顺羊绒大衣制衣厂,[烟花][烟花][烟花][烟花][烟花][烟花][烟花][烟花]
你的帅气只配我拥有,[火][火][火][火][火]
风平浪静,[赞]
月亮湖,胖子说话像上海人
风雨飘摇0038,[666][666]
涵梦似若仙...,@[赞]
涵梦似若仙...,@[赞]
幸福🌹 约定💝,[赞]
张一涵,[玫瑰][玫瑰][玫瑰][玫瑰]
（o^^o）肖,[玫瑰][玫瑰]
唐光鞠,@[爱心]
张宝丽,[赞]
平安一生14900,好老公
小琼,[赞][赞][赞]
勇敢去面对944,[赞][赞][赞]
Fik--Zz,这边叫：“葱油花卷”
何07924,[666][666][火]
侯伟,胖子还是不错的！平平淡淡才是真！
南离,国产自拍
面条994,[赞][赞][赞]
小懿0708,打电话手机屏幕都没有亮，全是剧本吧
tws,[赞]
带刺的玫瑰59817,[赞]
倩倩43511,[玫瑰][玫瑰][玫瑰]
有情不如无情！,[玫瑰]
阳光每一天401,[火]
建平,[玫瑰][龇牙][爱心]
枝美828,[玫瑰][玫瑰]
淡淡の、清香15204,[赞][赞][赞][赞][赞][赞][赞]
黄土地的🌸花🌸,宝岛车我喜欢
兰汐,以前我觉得挺好的，有琴琴 二狗 大爷，有各种好玩的，好吃的，可是现在生活咋越过越回去呢？
付姐3190,好吃
烟雨飘渺805,[赞]
🌹！紫玫瑰！🌹,[赞][赞][赞]
小魔女34561,[玫瑰]
傻🎀 丫🎀 头🎀515,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
李,[赞][赞][赞][赞][玫瑰][玫瑰]
冰水,[赞][赞][火][火][火]
chanyoel,[赞]
，自由的飞翔💋,[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸][捂脸]
八妹、✩,你自己是本地人，喜欢吃海鲜就直接说嘛，你说你老婆喜欢吃[奸笑]
一生有你61243,[赞][赞][赞]
哈哈,[赞][赞][赞]
蒋尔群,[火]
右手不弃＠_＠,演的真好。
左左2309,[赞]
love蓉970,[赞][赞][赞]
开心每一天83186,[赞][赞]
一枝梅28423,[赞]
小苹果250869,[赞][赞][赞]
琪琪小龙女💘,[赞][赞][祈祷][祈祷][祈祷]
快手用户1652118589583,[赞][赞][赞]
千寻,[玫瑰]
慧姐,[赞][赞][赞]
千舟山水,有担当的人[赞]
馨雨3282,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
User_1578764728401,[赞][赞][赞]
兰兰82460,看阿春的长像就是个正直纯洁的一个女人。胖子以前把春春弄丢了现在终于知道心疼阿春了。给你俩点赞
扎小女孩的辫子℡,[赞]
何家人467,[赞][赞][赞][赞][赞][赞]
小云云7604,[赞]
平安43332,[赞][赞]
希望86677,[666][666]
睏北,[666][玫瑰]
刘光琼399,[难过]
冰琳若姿_yizh,[赞][666][玫瑰]
刘03979,[玫瑰]
快手用户1643440374516,[赞][赞][赞][赞]
User_1576142168537,[爱心][爱心][爱心]
逍遥哥哥,[666][666]
沬沫448,赶紧生个二胎[龇牙][龇牙]
快手用户1676421862540,阿春怎么这么多老公，还有一个老高
李大姐7697,[玫瑰]
心如止水45774,[赞]
缨珞♡,[赞]
💆海阔天空,[赞]
文英,[哦][哦][哦]
健健康康才是福108,不知道说什么，点赞代表一切[赞][赞][赞]
朝暮1974,[玫瑰][玫瑰][玫瑰][玫瑰]
果酱软趴趴,我都想取关了[捂脸]
米可,[玫瑰][玫瑰]
花落28348女王316,说的那里话啊！怎么听不懂啊，
琼琼,大哥老婆是用来疼的，不是来当佣人的
湘湘,[玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰][玫瑰]
佳玉1941,[赞][赞][赞][赞][赞]
清风64412,[赞][赞][赞]
二姐86696,[捂脸][捂脸]
罗美美888😊🍎,拍视频不是也在干活挣钱吗？
一抹泪光，䜣尽百股相思,[赞][赞][赞][赞]
任容,[赞]
陈晨73763,[赞][赞][赞]
有你就幸福8579,[666][666][666][666][赞][赞][赞][赞][赞][爱心][爱心][爱心]
尹84878,[玫瑰]
雪儿:防水，五金。,[赞][赞]
艳子，艳子,[鞭炮][鞭炮][鞭炮]
User_1617847620273,[赞]
