深蓝汽车宁波慈溪店,浙江省宁波市慈溪市逍林镇新园村新横路1088号,121.304112,30.173,宁波市,浙江省,0574-63775666,朱利,18658274085,1
深蓝汽车宁波东明路店,宁波市江北区东明路1号（第一检测站斜对面）,121.572592,29.934289,宁波市,浙江省,0574-87687722,许尧,13732189955,1
深蓝汽车宁波宁海店,浙江省宁波市宁海县梅林街道平安西路26号,121.466842,29.358697,宁波市,浙江省,18058287968,干金凯,18058287968,1
深蓝汽车宁波鄞州店,浙江省宁波市鄞州区潘火街道金源路988号3号楼、4号楼-3、9号楼-1,121.599057,29.81653,宁波市,浙江省,0574-87631192,孙长娥,15967843663,1
深蓝汽车宁波余姚店,浙江省宁波市余姚市丰山路205号西侧汽车展厅,121.140511,30.058268,宁波市,浙江省,0574-62493868,马宇杰,17757479815,1
深蓝汽车衢州柯城店,衢州市柯城区花园街道浙西大道汽车城3区109号,118.895635,28.931563,衢州市,浙江省,0570-8599666,郑建华,18857037571,1
深蓝汽车绍兴柯桥万达店,浙江省绍兴市柯桥区钱陶公路399号（万达广场东面约500米处）,120.519227,30.090634,绍兴市,浙江省,0575-84506686,薛完成,15557505235,1
深蓝汽车绍兴上虞店,浙江省绍兴市上虞区小越汽车市场轿车4s区块5号地块,120.914443,30.058298,绍兴市,浙江省,0575-82893601,陶祝庆,13484371516,1
深蓝汽车绍兴嵊州店,浙江省绍兴市嵊州市经济开发区莲塘村,120.850545,29.583972,绍兴市,浙江省,0575-89301115,胡文超,18767169950,1
深蓝汽车绍兴越城店,浙江省绍兴市越城区康宁东路76号,120.611038,30.092381,绍兴市,浙江省,0575-89182929,高远,13754397960,1
深蓝汽车绍兴诸暨店,浙江省绍兴市诸暨市城西开发区王家湖路17号,120.192132,29.738354,绍兴市,浙江省,13757577411,陈铌妮,13967578283,1
深蓝汽车台州黄岩店,浙江省台州市黄岩区西城街道二环西路859号,121.249162,28.655678,台州市,浙江省,0576-82766001,刘林浩,18657655061,1
深蓝汽车台州椒江店,浙江省台州市椒江区洪家洪西路1号一期A幢8101,121.41553,28.619427,台州市,浙江省,0576-88809933,李君强,18968687663,1
深蓝汽车台州临海店,浙江省台州市临海市江南大道与汇丰路交叉口,121.146673,28.813776,台州市,浙江省,0576-85163399,叶柳丰,17757697617,1
深蓝汽车台州峰江街道店,台州市路桥区峰江街道十份村,121.38880457447051,28.548556311106942,台州市,浙江省,0576-82696098,李国超,13736276557,1
深蓝汽车台州温岭店,浙江省台州市温岭市东南汽车城1-108商铺,121.309278,28.397417,台州市,浙江省,0576-89665699,王辉智,13858623705,1
深蓝汽车台州玉环方林汽车城店,浙江省台州市玉环市银湖大道玉环方林汽车城B区12号,121.23248,28.210529,台州市,浙江省,0576-87376988,桂涛,13221634643,1
深蓝汽车台州玉环印象广场店,浙江省台州市玉环市印象广场1层1F-014号,121.288317,28.22554,台州市,浙江省,15157667262,武宗双,15157667262,1
深蓝汽车温州乐清店,乐清市乐成镇宁康西路398号,120.964045,28.096588,温州市,浙江省,0577-61516088,郑海亮,13736393490,1
深蓝汽车温州龙湾店,浙江省温州市龙湾区温州大道18号,120.751465,27.969017,温州市,浙江省,0577-88795888,李文方,18989735566,1
深蓝汽车温州鹿城店,鹿城区温州大道1808号,120.667693,27.983066,温州市,浙江省,0577-88999188,林黎明,13958850978,1
深蓝汽车温州瓯海店,浙江省温州市瓯海大道413号,120.661822,27.960161,温州市,浙江省,0577-28808875,阮小安,18958751985,1
深蓝汽车温州平阳店,浙江省温州市平阳县鳌江镇星河路路口复兴小区6-9号,120.546545,27.614878,温州市,浙江省,18257797637,刘可保,18257797637,1
深蓝汽车温州瑞安店,浙江省瑞安市汀田镇104国道五洲汽车文创园长安新能源,120.693923,27.807517,温州市,浙江省,0577-58892666,夏晓峰,18858844928,1
深蓝汽车湖州创业大道店,浙江省湖州市龙溪街道创业大道188号2幢-15,120.064588,30.876335,湖州市,浙江省,13867898880,潘崇军,13867898880,3
深蓝汽车湖州三里桥路店,浙江省湖州市八里店镇陆旺村三里桥路1501号,120.158711,30.848527,湖州市,浙江省,0572-2280330,赵雪琴,13819227296,3
深蓝汽车嘉兴南湖店,浙江省嘉兴市城南产业园一期永高路29号,120.723442,30.729353,嘉兴市,浙江省,0573-83388188,胡益,15857339389,3
深蓝汽车金华仙桥汽车城店,浙江省金华市金华山旅游经济区赤松镇黄泥垄村仙桥汽车城纵二路长安新能源4S店,119.689137,29.143505,金华市,浙江省,0579-89116060,倪颖,13957966770,3
深蓝汽车义乌稠江店,义乌戚继光路138号,120.048756,29.29664,金华市,浙江省,0579-85873588,黄佳佳,18058489696,3
深蓝汽车丽水莲都店,浙江省丽水市莲都区水阁汽车城肯德基隔壁,119.854759,28.412437,丽水市,浙江省,0578-2682066,洪利勇,13306889660,3
深蓝汽车宁波东明路店,宁波市江北区东明路1号（第一检测站斜对面）,121.572592,29.934289,宁波市,浙江省,0574-87687722,方宁,15867574047,3
深蓝汽车绍兴越城店,浙江省绍兴市越城区康宁东路76号,120.611038,30.092381,绍兴市,浙江省,0575-88302819,高远,13754397960,3
深蓝汽车台州黄岩店,浙江省台州市黄岩区二环西路587号,121.250211,28.648241,台州市,浙江省,0576-82766001,刘林浩,18657655061,3
深蓝汽车台州峰江街道店,台州市路桥区峰江街道十份村,121.388805,28.548556,台州市,浙江省,0576-82696098,李国超,13736276557,3
深蓝汽车温州龙湾店,浙江省温州市龙湾区温州大道18号,120.751465,27.969017,温州市,浙江省,0577-88795888,马佳成,19906688996,3
深蓝汽车温州鹿城店,浙江省温州市鹿城区温州大道1808号,120.667693,27.983066,温州市,浙江省,0577-88999188,夏军,15968741109,3
深蓝汽车绍兴越城店,绍兴市康宁东路76号,120.611393,30.092478,绍兴市,浙江省,0575-89182930,金平江,15257591089,2
深蓝汽车杭州萧山店,浙江省杭州市萧山区兴园路158-5号,120.290957,30.204591,杭州市,浙江省,0571-82862699,杜依虹,18967113526,2
深蓝汽车丽水莲都店,浙江省丽水市莲都区凉塘村九里岩泉街道办事处隔壁,119.854508,28.412824,丽水市,浙江省,0578-2681881,吴振云,13757802728,2
深蓝汽车宁波东明路店,宁波市江北区东明路1号（第一检测站斜对面）,121.574227,29.933097,宁波市,浙江省,0574-83007299,刘行,15924316693,2
深蓝汽车金华东阳店,浙江省东阳市歌山路77号,120.206994,29.266518,金华市,浙江省,0579-89316720,张建勋,15215868858,2
深蓝汽车台州路桥区峰江街道店,台州市路桥区峰江街道十份村,121.388704,28.548204,台州市,浙江省,0576-80290066,柯松阳,18658612788,2
深蓝汽车台州玉环印象广场店,玉环市经济开发区银湖大道汽车城内商铺B区15号,121.233324,28.211215,台州市,浙江省,0576-81716159, 王振杰,13157666683,2
深蓝汽车永康大徐店,浙江省永康市西城大徐1弄40号一楼东侧,120.011531,28.911002,金华市,浙江省,18066210669,刘方,18305899117,2
深蓝汽车金华仙桥汽车城店,浙江省金华市金华山旅游经济区赤松镇仙桥汽车城纵二路,119.688615,29.14357,金华市,浙江省,0579-89116080,徐海燕,15958996016,2
深蓝汽车温州龙湾店,浙江省温州市龙湾区温州大道18号,120.751712,27.969096,温州市,浙江省,0577-85502199,郑德双,18767702509,2
深蓝汽车温州瑞安店,浙江省瑞安市汀田镇104国道五洲汽车文创园长安新能源,120.694034,27.807795,温州市,浙江省,0577-58896591,王柱民,13587679685,2
深蓝汽车杭州余杭良运街店,浙江省杭州市余杭区良运街328号,120.100078,30.353468,杭州市,浙江省,0571-88767755,高峰,13968097305,2
深蓝汽车嘉兴南湖店,浙江省嘉兴市城南产业园一期永高路29号,120.723392,30.729307,嘉兴市,浙江省,0573-83388188,吴建新,13967343785,2
深蓝汽车杭州拱墅区石祥路店,浙江省杭州市拱墅区石祥路479号,120.126537,30.330336,杭州市,浙江省,0571-88172999,吴日华,15158032094,2
深蓝汽车义乌稠江店, 金华市浙江省义乌市稠江街道戚继光路138号,120.048642,29.296768,金华市,浙江省,0579-85873588,徐伟清,18305899106,2
深蓝汽车宁波慈溪店,浙江省宁波市慈溪市逍林镇新园村新横路1088号,121.310693,30.179209,宁波市,浙江省,0574-63861133,冯浩,13777996571,2
深蓝汽车台州临海店,浙江省台州市临海市江南街道江南大道与汇丰南路交叉口,121.146735,28.813034,台州市,浙江省,0576-85632929,程小通,15057653210,2
深蓝汽车衢州衢江区店,浙江省衢州市衢江区振兴东路619号,118.968183,28.974336,衢州市,浙江省,0570-8280114,潘峻衡,13675719598,2
深蓝汽车杭州拱墅店,浙江省杭州市拱墅区花园岗街209-1号,120.118844,30.321675,杭州市,浙江省,0571-88178723,罗磊,18814852027,2
深蓝汽车湖州三里桥路店,湖州市八里店镇三里桥路1501号,120.152263,30.842482,湖州市,浙江省,0572-2055959,沈元峰,13567245563,2
深蓝汽车绍兴诸暨店,诸暨市陶朱街道诸三西路10号,120.193703,29.738556,绍兴市,浙江省,0575-89073755,章嘉炜,18367595951,2
深蓝汽车温州瓯海店,浙江省温州市瓯海大道413号,120.661737,27.960172,温州市,浙江省,13616635550,常辉,18968986600,2
深蓝汽车宁波滨江汽车城店,浙江省宁波市北仑区小港纬十路556号1幢556号,121.685036,29.905691,宁波市,浙江省,0575-27622199,孙强,15168587772,2
深蓝汽车宁波金源路店,浙江省宁波市鄞州区潘火街道金源路988号,121.595104,29.817489,宁波市,浙江省,0574-28809199,杨贵荣,13586561290,2
深蓝汽车宁波余姚店,浙江省宁波市余姚市西环南路553号,121.121253,30.031422,宁波市,浙江省,0574-62837889,李亚广,18758467735,2
深蓝汽车杭州市拱墅区共盛店,浙江省杭州市滨江区江陵路587号,120.217934,30.18792,杭州市,浙江省,0571-86039955,汪俊,18989880393,2
深蓝汽车衢州市柯城店,浙江省（市）衢州市柯城区通衢街18号凯泰汽车城101-112幢号,118.906842,28.924226,衢州市,浙江省,15057055666,徐公立,15858938188,2
深蓝汽车台州黄岩店,浙江省台州市路桥区泰隆街418号,121.391547,28.56889,台州市,浙江省,0576-82578225,陈加胜,18267699991,2
深蓝汽车绍兴嵊州店,浙江省绍兴市嵊州市经济开发区莲塘村,120.85106,29.578809,绍兴市,浙江省,0575-89301116,钱帅锋,15158266710,2
深蓝汽车嘉兴海宁店,浙江省海宁市海宁经济开发区文苑北路477号（长安汽车）,120.680031,30.541101,嘉兴市,浙江省,0573-87018009,徐荣柴,13721181198,2
深蓝汽车金华永康店,浙江省金华市永康市西城街道康庄路8号宇峰门业厂区内100米,120.007536,28.909583,金华市,浙江省,0579-87111115,胡晓俐,15068089160,2
深蓝汽车台州玉环银湖大道店,浙江省玉环市经济开发区银湖大道 35号,121.232477,28.210541,台州市,浙江省,0875-2235839,王晓峰,18072573990,2
深蓝汽车杭州富阳区金桥北路店,浙江省杭州市富阳区金桥北路959号,119.930279,30.089467,杭州市,浙江省,057123280859,刘代均,13916296350,2
深蓝汽车嘉兴桐乡店,浙江省嘉兴市桐乡市梧桐街道校场东路1635号桐乡汽车商贸城三区7幢172室,120.585111,30.618502,嘉兴市,浙江省,0573-88263700,殷臣枫,18157390819,3
深蓝汽车温州瓯海店,浙江省温州市瓯海大道413号,120.661822,27.960161,温州市,浙江省,0577-28808875,阮小安,15957720360,3
深蓝汽车温州通福路店,温州市苍南县灵溪镇通福路交警大队斜对面,120.4032,27.5227,温州市,浙江省,0577-58892666,史忠希,15058345789,1
深蓝汽车嘉兴汽车商贸园店,浙江省嘉兴市南湖区汽车商贸园品牌区53号55号56号,120.807854,30.734261,嘉兴市,浙江省,13957305121,鄢涛,13957305121,1
深蓝汽车金华武义店,浙江省武义县白洋街道百花山工业区荷花路1号华东汽车城13号楼1号,119.824946,28.944735,金华市,浙江省,15967946799,许加兵,15967946799,1
深蓝汽车杭州富阳店,浙江省杭州市富阳区银湖街道金桥北路959号第1幢,119.93022,30.089522,杭州市,浙江省,0571-23280857,孙肖丰,15168246204,1
深蓝汽车杭州临平店,浙江省杭州市临平区东湖街道星光街 871号1幢101室-1,120.306672,30.430738,杭州市,浙江省,18668251188,武国飞,19558205191,1
深蓝汽车宁波海曙店,浙江省宁波市海曙区范江岸路1068号海曙交警大队斜对面,121.51889,29.893483,宁波市,浙江省,13164973669,石文静,13164973669,1
深蓝汽车杭州拱墅区石桥路店,浙江省杭州市拱墅区石桥路 288 号1幢一层 101 室,120.194706,30.320261,杭州市,浙江省,0571-86951300,施来锁	,13605758223,2
长安交付中心杭州龙泉路店,浙江省杭州市余杭区仓前街道龙泉路26号1幢,119.976606,30.280019,杭州市,浙江省,13883332345,吕超,13883332345,3
深蓝汽车丽水岩泉汽车市场专区店,岩泉汽车市场4s区地块2#楼A-3区块,119.856201,28.409395,丽水市,浙江省,18358892735,夏伟峰,15857898965,6
深蓝汽车杭州上城下沙路专区店,下沙路1161号,120.27659,30.3079,杭州市,浙江省,13958119920,洪建忠,13588159809,6
深蓝汽车湖州安吉浮玉中路专区店,递铺街道浮玉中路491号长安新能源,119.66,30.63,湖州市,浙江省,15657298731,李上产,15868272177,6
深蓝汽车宁波奉化江口街道专区店,江口街道777号,121.410835,29.710473,宁波市,浙江省,15695861763,徐少杰,18656278916,6
深蓝汽车温州苍南店,灵溪镇环城北路与春晖路交叉口,120.421448,27.528541,温州市,浙江省,0577-59917773,周瑞樾,15888288596,2
深蓝汽车嘉兴桐乡店,嘉兴市桐乡市梧桐街道校场东路1635号,120.584947,30.618555,嘉兴市,浙江省,17755172707,周琳强,17755172707,2
深蓝汽车宁波镇海区望海南路专区店,望海南路与永茂西路交叉口西北角,121.63084,29.86607,宁波市,浙江省,18069009505,虞晨,18069009505,6
深蓝汽车湖州吴兴区店,浙江省湖州市龙溪街道创业大道188号2幢-15,120.063924,30.876888,湖州市,浙江省,15957219861,费丽莉,15957219861,2
深蓝汽车温州乐清市店,乐清市城南街道宁康西路201号,120.962064,28.109538,温州市,浙江省,15157708877,李义,15157708877,2
深蓝汽车舟山定海店,浙江省舟山市定海区兴舟大道165号,122.027833,30.021093,舟山市,浙江省,18967207556,傅佩飞,18967207556,sdf
深蓝汽车湖州长兴县店,浙江省湖州市长兴县太湖街道图影大道999号,119.943499,30.991634,湖州市,浙江省,13757229194,方成峰,13757229194,sdf
深蓝汽车衢州柯城店,浙江省衢州市柯城区花园街道浙西大道汽车城3区109号,118.895635,28.931563,衢州市,浙江省,0570-8599666,苏娇,17706706065,3
深蓝汽车安庆宜秀店,安徽省安庆市宜秀区大桥街道英德利国际汽车城三期临街商务楼B座一层3室,117.0623,30.5684,安庆市,安徽省,17305566604,姚甘霖,18655950590,1
深蓝汽车蚌埠汽车城店,安徽省蚌埠市禹会区国际汽车城4区6栋3-6号,117.310436,32.863098,蚌埠市,安徽省,0552-4986566,徐兴,13335527755,1
深蓝汽车亳州谯城店,安徽省亳州市谯城区春雨汽车城YJ11栋111、112、113号,115.751646,33.825388,亳州市,安徽省,0558-5626111,张兴国,13856835861,1
深蓝汽车安庆国际汽车城移动展厅,安徽省安庆市宜秀区国际汽车城比亚迪旁边,117.005509,30.521342,安庆市,安徽省,18355169450,,,6
深蓝汽车合肥包河区玉龙路加油站移动展厅,安徽省合肥市包河区徽州大道与扬子江路交叉口西北方向140米,117.283372,31.75439,合肥市,安徽省,13515654749,,,6
深蓝汽车亳州春雨汽车城移动展厅,安徽省亳州市谯城区春雨汽车城,115.755411,33.825276,亳州市,安徽省,0558-523668,,,6
深蓝汽车阜阳颍东爱情海移动展厅,安徽省阜阳市颍东区爱情海购物广场,115.848601,32.906433,阜阳市,安徽省,17891699630,,,6
深蓝汽车阜阳双清湾水街移动展厅,安徽省阜阳市颍州区八里松路与西清路西北双清湾水街,115.792584,32.855703,阜阳市,安徽省,19166118388,,,6
深蓝汽车合肥禹州中央广场移动展厅,安徽省合肥市肥东县长江东路与金阳路交口禹州中央广场,117.439384,31.873291,合肥市,安徽省,13965058013,,,6
深蓝汽车合肥瑞丰国际家居城移动展厅,安徽省合肥市巢湖市金湖大道瑞丰国际,117.919751,31.632111,合肥市,安徽省,17856537651,,,6
深蓝汽车合肥瑶海新安江路移动展厅,安徽省合肥市瑶海区新安江路与郎溪路交口东北侧（合肥易捷023桥庆加油站）,117.359798,31.860231,合肥市,安徽省,13359011204,,,6
深蓝汽车六安三十铺汽车城移动展厅,安徽省六安市金安区长江东路与胜利路交叉口西南260米,116.616863,31.762038,六安市,安徽省,17733332969,,,6
深蓝汽车马鞍山当涂县移动展厅,安徽省马鞍山市当涂县辉隆振兴广场,118.501066,31.5634,马鞍山市,安徽省,13855597108,,,6
深蓝汽车芜湖鸠兹家园移动展厅,安徽省芜湖市鸠江区鸠兹家园南门汽车园区7号地块（芜湖昊之宇4S店）,118.416508,31.367098,芜湖市,安徽省,13665537575,,,6
深蓝汽车宿州盐业汽车城移动展厅,安徽省宿州市埇桥区南外环路719号（盐业汽车城内）,117.001159,33.600717,宿州市,安徽省,18955786687,,,6
深蓝汽车宣城莲花塘中石化移动展厅,安徽省宣城市宣州区莲花塘中石化加油站,118.725271,30.943388,宣城市,安徽省,17705636088,,,6
深蓝汽车滁州花园东路移动展厅,安徽省滁州市琅琊区花园东路888号,118.346485,32.268684,滁州市,安徽省,0550-2203228,,,6
深蓝汽车滁州凤阳北路店,安徽省滁州市花园东路999号1楼,118.347098,32.27012,滁州市,安徽省,0550-2203228,漆德辉,19955008576,1
深蓝汽车阜阳临泉店,安徽省阜阳市临泉县霞光大道与姜尚大道交叉路口东100米临泉国际汽车城22栋118、119号,115.300087,33.0227,阜阳市,安徽省,15156535655,于俊峰,15156535655,1
深蓝汽车阜阳汽贸园店,安徽省阜阳市汽贸物流园腾飞路139号,115.85,32.84,阜阳市,安徽省,0558-2398989,杜玲玲,18705681599,1
深蓝汽车阜阳新安大道店,安徽省阜阳市开发区新安大道777号,115.855212,32.853895,阜阳市,安徽省,0558-6869988,张仲,19166118388,1
深蓝汽车合肥南方车业店,安徽省合肥市包河区南方车业广场18#-C铺位,117.3522,31.7958,合肥市,安徽省,0551-62873055,汪洋,13515654749,1
深蓝汽车合肥肥东店,安徽省合肥市肥东县经济技术开发区包公大道北侧，镇西路东侧,117.43473,31.892972,合肥市,安徽省,0551-67290105,管彪,18119906079,1
深蓝汽车合肥恒信汽博店,安徽省合肥市庐阳区恒信汽车博览中心A2,117.263873,31.916687,合肥市,安徽省,0551-65562077,刘劲松,13675628484,1
深蓝汽车合肥瑶海店,安徽省合肥市瑶海区汴河路国际汽车城4号展厅,117.339982,31.884302,合肥市,安徽省,0551-62862913,张伟,13865964718,1
深蓝汽车淮南汽配城店,安徽省淮南市大通区国庆东路国际汽配城33栋,117.06618,32.660084,淮南市,安徽省,0554-3303008,朱小妹,18055490769,1
深蓝汽车六安汽车城店,安徽省六安市经济技术开发区金太阳汽车城B2栋113-114商铺,116.571735,31.754828,六安市,安徽省,0564-2112719,魏林鹤,13329193548,1
深蓝汽车马鞍山红旗南路店,安徽省马鞍山市当涂经济开发区红旗南路西侧,118.489409,31.593622,马鞍山市,安徽省,18155512799,刘梓航,13855597108,1
深蓝汽车宿州东十里店,安徽省宿州市循环经济园区仁和路与崔园路交叉口向东200米,117.0494,33.6382,宿州市,安徽省,0557-3311569,王传龙,18955786687,1
深蓝汽车芜湖南翔店,安徽省芜湖市鸠江区官陡街道南翔万商国际商贸城一期D地块01#楼01层069-071号,118.4356,31.3794,芜湖市,安徽省,0553-5999980,丁睿,13365710066,1
深蓝汽车宣城宣州店,安徽省宣城经济技术开发区鸿越大道以北、景德路以东（鸿运商务楼）,118.737864,30.9333,宣城市,安徽省,0563-3959002,刁磊,17705636088,1
深蓝汽车安庆宜秀店,安徽省安庆市宜秀区大桥街道英德利国际汽车城三期临街商务楼B座一层3室,117.0623,30.5684,安庆市,安徽省,17305566604,张丹,17855694552,3
深蓝汽车蚌埠汽车城店,安徽省蚌埠市禹会区国际汽车城4区6栋3-6号,117.310436,32.863098,蚌埠市,安徽省,0552-4986566,徐兴,13335527755,3
深蓝汽车亳州谯城店,安徽省亳州市谯城区春雨汽车城YJ11栋111、112、113号,115.751646,33.825388,亳州市,安徽省,18119963813,张兴国,13856835861,3
深蓝汽车滁州凤阳北路店,安徽省滁州市花园东路999号1楼,118.353721,32.276026,滁州市,安徽省,0550-2203228,漆德辉,19955008576,3
深蓝汽车阜阳汽贸园店,阜阳经济技术开发区京九街道办事处新安大道1068号,115.862439,32.840241,阜阳市,安徽省,0558-2398989,梁慧,17756864780,3
深蓝汽车合肥南方车业店,安徽省合肥市包河区南方车业广场18#-C铺位,117.346259,31.796426,合肥市,安徽省,0551-65562158,陈红,15901213208,3
深蓝汽车合肥巢湖店,安徽省合肥市巢湖市经济开发区金山路与半汤路交叉口（亚夏汽车城）,117.9254,31.6441,合肥市,安徽省,0551-82356556,李小军,13675658819,3
深蓝汽车合肥肥东店,安徽省合肥市肥东县经济技术开发区包公大道北侧，镇西路东侧,117.43473,31.892972,合肥市,安徽省,0551-67290105,何江来,15956919602,3
深蓝汽车合肥恒信汽博店,安徽省合肥市庐阳区恒信汽车博览中心A2,117.271619,31.923538,合肥市,安徽省,0551-65562077,刘劲松,13675628484,3
深蓝汽车淮南凤台店,安徽省淮南市凤台县经济开发区淮凤路北侧,116.7896,32.7026,淮南市,安徽省,0554-8911886,魏修青,18130127788,3
深蓝汽车六安汽车城店,安徽省六安市经济技术开发区金太阳汽车城B2栋113-114商铺,116.571735,31.754828,六安市,安徽省,0564-2112719,魏林鹤,13329193548,3
深蓝汽车马鞍山红旗南路店,安徽省马鞍山市当涂经济开发区红旗南路西侧,118.489409,31.593622,马鞍山市,安徽省,18155512799,张梦莹,18155512799,3
深蓝汽车宿州东十里店,安徽省宿州市循环经济园区仁和路与崔园路交叉口向东200米,117.0494,33.6382,宿州市,安徽省,0557-3311569,王传龙,18955786687,3
深蓝汽车芜湖南翔店,安徽省芜湖市鸠江区官陡街道南翔万商国际商贸城一期D地块01#楼01层069-071号,118.4356,31.3794,芜湖市,安徽省,0553-5999980,丁睿,13365710066,3
深蓝汽车宣城宣州店,安徽省宣城经济技术开发区鸿越大道以北、景德路以东（鸿运商务楼）,118.6978,30.8906,宣城市,安徽省,0563-3959002,刁磊,17705636088,3
深蓝汽车淮南汽配城店,安徽省淮南市淮南经济技术开发区国庆东路国际汽配城33栋,117.06618,32.660084,淮南市,安徽省,0554-3303008,李浩,13329286000,3
深蓝汽车合肥南方车业店,安徽省合肥市包河区繁华大道29号,117.352178,31.796209,合肥市,安徽省,0551-65562059,何文举,18110947828,2
深蓝汽车阜阳汽贸园店,阜阳市颍州区经济技术开发区京九街道办事处新安大道1068号,115.870226,32.839532,阜阳市,安徽省,0558-7137788,时志伟,18055875808,2
深蓝汽车淮南凤台店,安徽省淮南市凤台经济开发区淮凤路芦塘段北处,116.783285,32.696829,淮南市,安徽省,0554-8917278,雒小丽,15357989968,2
深蓝汽车合肥巢湖店,安徽省巢湖市经济技术开发区亚夏汽车城一街109-112号,117.918787,31.638201,合肥市,安徽省,0551-82818155,李小军,15391987852,2
深蓝汽车马鞍山红旗南路店,安徽省马鞍山市当涂经济开发区红旗南路西侧,118.489397,31.593695,马鞍山市,安徽省,0555-8215518,张晓成,15155371979,2
深蓝汽车芜湖鸠江区店,安徽省芜湖市芜宣高速北侧纬次路南端,118.415197,31.367174,芜湖市,安徽省,0553-5817766,吴彪,18855359823,2
深蓝汽车亳州谯城店,安徽省亳州市谯城区工业园区杜仲路6号,115.758427,33.831358,亳州市,安徽省,0558-5577188,李玉,13731808599,2
深蓝汽车滁州店,安徽省滁州市开发区花园东路666号,118.344268,32.268187,滁州市,安徽省,0550-3213699,邹燕,13339203517,2
深蓝汽车蚌埠汽车城店,安徽省怀远县经济开发区禹都大道2-1号,117.261226,32.96825,蚌埠市,安徽省,0552-8592210,武明明,19955218921,2
深蓝汽车合肥肥东店,安徽省合肥市肥东县肥东经济开发区包公大道北侧、镇西路东侧1号,117.434739,31.89296,合肥市,安徽省,0551-67290153,沈亮,15056082990,2
深蓝汽车宣城宣州店,安徽省宣城市宣州区林海路,118.722284,30.938007,宣城市,安徽省,0563-2833080,袁成达,18395388758,2
深蓝汽车英德利汽车城店,安徽省安庆市宜秀区石塘湖路8号英德利国际汽车城院内,117.058523,30.567853,安庆市,安徽省,18133012456,张平,13865159089,2
深蓝汽车蜀山长江西路店,安徽省合肥市蜀山区长江西路与双塘路交口,117.111404,31.853458,合肥市,安徽省,0551-63812533,谢晨鹏,18010877035,2
深蓝汽车宿州东十里店,安徽省宿州市循环经济示范汽车城综合服务区(东十里仁和路与凤鸣路交叉口200米,117.04947,33.638311,宿州市,安徽省,0557-3021002,李永可,13966152668,2
深蓝汽车淮南汽配城店,安徽省淮南市国际汽配城14栋112号,117.065767,32.659863,淮南市,安徽省,0554-3303007,张静,18155471529,2
深蓝汽车六安汽车城店,安徽省六安市金安区经六路金太阳国际汽车城,116.568676,31.754594,六安市,安徽省,0564-3358021,王帅,18919732266,2
深蓝汽车瑶海财智广场店,安徽省合肥市瑶海区龙门岭路利浩财智广场负一层,117.323419,31.887654,合肥市,安徽省,0551-64287502,瞿伟,18756000284,2
深蓝汽车黄山市歙县店,安徽省黄山市歙县新汽车站往屯溪方向2公里处,118.373437,29.844161,黄山市,安徽省,13965539327,徐洪柳,13965539327,2
深蓝汽车阜阳新安大道店,安徽省阜阳市开发区新安大道777号,115.855212,32.853895,阜阳市,安徽省,0558-6869988,张仲,19166118388,3
深蓝汽车淮北相山中路店,淮北市相山区骏驰路西头116、117商铺,116.794966,33.924878,淮北市,安徽省,18756136202,相可坤,18756136202,1
深蓝汽车池州市贵池店,安徽省池州市贵池区汽车集聚园青莲路,117.531744,30.618309,池州市,安徽省,0566-2121788,钱旭 ,18098484078,2
深蓝汽车阜阳颍上管仲大道专区店,慎城镇管仲大道北侧盛鑫花园小区101铺,116.2559223,32.64330307,阜阳市,安徽省,13968184379,凌士丽,15398111133,6
深蓝汽车合肥万友国际汽车城专区店,安徽省合肥市蜀山区长安西路与长宁大道交叉口万友国际汽车城2号,117.111299,31.853512,合肥市,安徽省,15921678114,黄程鹏,18326104891,6
深蓝汽车阜阳太和和美汽车城专区店,经济开发区D区和美汽车城1幢18号,115.6,33.22,阜阳市,安徽省,15551660783,李洪坤,15856888273,6
深蓝汽车合肥庐江县汽车城专区店,文昌路与合铜路交叉口西南出庐江县汽车城,117.269702,31.262142,合肥市,安徽省,18130053865,洪阳,18605627978,6
深蓝汽车宣城宁国市亚夏汽车城专区店,宁阳西路亚夏汽车城B1072-1073-1074-1075号,118.98349,30.6238,宣城市,安徽省,17356380579,潘璐,13865367555,6
深蓝汽车淮北相山区店,安徽省淮北市相山区孟山中路阳光心里医院南50米路西,116.793544,33.925789,淮北市,安徽省,13856187322,张峰,13856187322,2
深蓝汽车淮北相山中路店,安徽省淮北市相山区骏驰路西头116、117商铺,116.794966,33.924878,淮北市,安徽省,18756136202,相可坤,18756136202,hgfds
深蓝汽车宿州西昌南路店,经济技术开发区西昌南路白马商城东侧a276号,116.970984,33.596734,宿州市,安徽省,0557-2629998,刘帅帅,13696705751,1
深蓝汽车福州盖山镇店,福州市仓山区盖山镇叶厦路2号,119.3367,26.0092,福州市,福建省,0591-83966881,鲍瑞锋,13960538243,1
深蓝汽车福州城门镇店,福州市仓山区福峡路西侧三环路向地块二（福汽新能源汽车小镇）,119.354609,25.99764,福州市,福建省,0591-83589579,林琳,13788870878,1
深蓝汽车宁德蕉城店,福建省宁德市蕉城区东侨经济开发区疏港路1号,119.5598,26.7209,宁德市,福建省,0593-2881888,张训阮,17759353528,1
深蓝汽车福州红星美凯龙1号店移动展厅,福建省福州市仓山区盖山镇林浦路8号红星美凯龙1号店,119.355594,26.021303,福州市,福建省,0591-83966881,,,6
