id,name,site,pointLat,pointLng,price,house_type
2.4E+13,悦峰华府,罗湖区布心,22.59465372,114.1282491,暂无数据,小区
2.4E+13,清水河住宅楼,罗湖区清水河,22.5901358,114.11588,46561元/平,小区
2.4E+13,善水居,罗湖区百仕达,22.5725569,114.1383904,84567元/平,小区
2.4111E+12,鹏基公寓,罗湖区莲塘,22.57187,114.173242,35000元/平,小区
2.42007E+15,深业东岭二期,罗湖区黄贝岭,22.554044,114.145587,70800元/平,小区
2.41105E+12,淘金山一期,罗湖区布心,22.59155,114.150664,72700元/平,小区
2.41014E+15,新秀秀南街109号大院,罗湖区黄贝岭,22.546683,114.146415,40000元/平,小区
2.41105E+12,深港豪苑,罗湖区地王,22.55662435,114.1163309,46200元/平,小区
2.41105E+12,嘉宾花园,罗湖区万象城,22.5467556,114.1192318,43200元/平,小区
2.41105E+12,和平广场,罗湖区地王,22.55046113,114.1208161,54900元/平,小区
2.41105E+12,松泉公寓,罗湖区布心,22.58336001,114.1353483,59100元/平,小区
2.41105E+12,碧中园,罗湖区黄贝岭,22.56794601,114.1484578,51600元/平,小区
2.41052E+15,金盾花园,罗湖区螺岭,22.55726,114.140315,53333元/平,小区
2.41105E+12,金鼎大厦,罗湖区春风路,22.54762583,114.1310424,50500元/平,小区
2.4111E+12,华润银湖蓝山,罗湖区银湖,22.577434,114.088286,96000元/平,小区
2.41105E+12,泊林花园,罗湖区翠竹,22.57781417,114.1321807,63200元/平,小区
2.41105E+12,源兴居,罗湖区洪湖,22.56879,114.129037,56900元/平,小区
2.41105E+12,罗湖金岸大厦,罗湖区罗湖口岸,22.54071407,114.1301646,暂无数据,小区
2.41105E+12,京基东方华都,罗湖区螺岭,22.55767877,114.1359122,75700元/平,小区
2.41105E+12,新银座华庭,罗湖区罗湖口岸,22.541952,114.126469,52600元/平,小区
2.47036E+14,世界金融中心,罗湖区万象城,22.54819,114.120984,60023元/平,小区
2.41105E+12,愉天小区,罗湖区翠竹,22.57248632,114.1343851,98800元/平,小区
2.41105E+12,碧清园,罗湖区银湖,22.57402364,114.101678,53700元/平,小区
2.42003E+15,MR.91公馆,罗湖区笋岗,22.572854,114.118746,47042元/平,小区
2.41105E+12,百仕达东郡,罗湖区百仕达,22.57594239,114.1440024,68500元/平,小区
2.41105E+12,碧岭华庭,罗湖区布心,22.58523547,114.1325828,52700元/平,小区
2.41105E+12,君逸华府,罗湖区布心,22.582741,114.139605,69700元/平,小区
2.41487E+15,东深小区,罗湖区黄贝岭,22.570778,114.151233,61100元/平,小区
2.41105E+12,东乐花园,罗湖区百仕达,22.57789876,114.1468576,43000元/平,小区
2.4111E+12,城建御湖峰,罗湖区黄贝岭,22.569217,114.147906,69400元/平,小区
2.49164E+14,南方证券大厦,罗湖区春风路,22.546921,114.123118,27505元/平,小区
2.41147E+15,中国脑库专家公寓,罗湖区银湖,22.580813,114.0902,52000元/平,小区
2.41105E+12,庐山花园,罗湖区罗湖口岸,22.54297,114.130528,36700元/平,小区
2.41105E+12,港莲二村,罗湖区莲塘,22.563939,114.181886,48043元/平,小区
2.41105E+12,嘉宝田花园,罗湖区笋岗,22.56411589,114.117592,69300元/平,小区
2.46925E+14,鸿翔花园,罗湖区地王,22.560197,114.112788,75000元/平,小区
2.41105E+12,红岗花园,罗湖区清水河,22.57849977,114.116176,49500元/平,小区
2.41105E+12,松园北街68号,罗湖区地王,22.5609341,114.1141372,60689元/平,小区
2.41105E+12,长丰苑,罗湖区春风路,22.54759553,114.1337395,42100元/平,小区
2.41106E+12,同乐大厦,罗湖区东门,22.561838,114.130789,41600元/平,小区
2.41105E+12,福源花园三期,福田区福田保税区,22.51437859,114.0610822,72200元/平,小区
2.41105E+12,赛格绿茵阁,福田区皇岗,22.52748874,114.0734941,65000元/平,小区
2.41105E+12,恒冠豪园,福田区石厦,22.53122382,114.060664,82800元/平,小区
2.41105E+12,福雅园,福田区皇岗,22.52817563,114.0733803,66000元/平,小区
2.41105E+12,华明楼,福田区皇岗,22.53266245,114.07256,49900元/平,小区
2.41105E+12,锦文阁大厦,福田区景田,22.550288,114.051074,54900元/平,小区
2.41105E+12,东方玫瑰花园,福田区景田,22.54588126,114.0485427,86000元/平,小区
2.41105E+12,宝瑞轩,福田区福田保税区,22.51578716,114.0666246,70900元/平,小区
2.41105E+12,艺丰花园C区,福田区梅林,22.575069,114.074303,55400元/平,小区
2.41105E+12,雍祥居,福田区香蜜湖,22.54579859,114.0307117,119800元/平,小区
2.41105E+12,嘉福花园,福田区皇岗,22.52275594,114.0724483,64900元/平,小区
2.41105E+12,福民大厦,福田区皇岗,22.52863169,114.0755688,56300元/平,小区
2.41105E+12,京隆苑,福田区皇岗,22.51988711,114.0659981,61100元/平,小区
2.41105E+12,金桂大厦,福田区皇岗,22.52033814,114.0696436,65800元/平,小区
2.41105E+12,碧海云天二期,福田区竹子林,22.535147,114.003207,100000元/平,小区
2.41105E+12,聚豪园,福田区景田,22.55194036,114.0523273,69500元/平,小区
2.41105E+12,香珠花园,福田区香蜜湖,22.54340561,114.0265386,98700元/平,小区
2.41105E+12,南光名仕苑,福田区皇岗,22.52195589,114.0714347,69700元/平,小区
2.41105E+12,新浩城花园,福田区竹子林,22.537609,114.003171,80300元/平,小区
2.41105E+12,益田点彩人家,福田区皇岗,22.518,114.063393,83324元/平,小区
2.41105E+12,居雅苑,福田区皇岗,22.5210636,114.0690994,63400元/平,小区
2.41105E+12,中海华庭,福田区福田中心,22.53912981,114.0584664,92700元/平,小区
2.41105E+12,五洲星苑,福田区景田,22.5479462,114.051993,77400元/平,小区
2.41105E+12,阳基阳光城市,福田区皇岗,22.52910362,114.0774444,68000元/平,小区
2.41105E+12,都市花园,福田区车公庙,22.53633142,114.0550496,72100元/平,小区
2.41105E+12,福昌大厦,福田区皇岗,22.53083759,114.0764678,53200元/平,小区
2.41105E+12,宝田苑,福田区皇岗,22.520333,114.066906,65700元/平,小区
2.41105E+12,金色假日,福田区景田,22.551884,114.051051,73600元/平,小区
2.41105E+12,花里林居,福田区梅林,22.57628936,114.0760953,82700元/平,小区
2.41105E+12,益田花园二期,福田区皇岗,22.518472,114.064822,85572元/平,小区
2.41105E+12,航天立业华庭,福田区华强北,22.550459,114.101287,81700元/平,小区
2.41105E+12,宝鸿苑,福田区新洲,22.5292929,114.0487337,76800元/平,小区
2.41105E+12,绅宝花园,福田区梅林,22.57149705,114.067482,61600元/平,小区
2.41105E+12,泰康轩,福田区车公庙,22.53972368,114.0319706,101800元/平,小区
2.41105E+12,庆安航空大厦,福田区八卦岭,22.570005,114.10264,60000元/平,小区
2.41105E+12,碧馨苑,福田区石厦,22.529755,114.060968,85000元/平,小区
2.41105E+12,君悦阁,福田区华强北,22.54805583,114.0992416,102335元/平,小区
2.41105E+12,深业花园,福田区福田中心,22.551652,114.073047,92800元/平,小区
2.41105E+12,天泽花园,福田区皇岗,22.52352708,114.0764157,64600元/平,小区
2.41105E+12,港城华庭,福田区皇岗,22.52313995,114.0790838,67900元/平,小区
2.41105E+12,兰亭居,福田区皇岗,22.53327859,114.0775923,61903元/平,小区
2.41105E+12,皇都广场,福田区石厦,22.533307,114.064103,43200元/平,小区
2.41105E+12,众孚新村,福田区石厦,22.52805663,114.0577251,67600元/平,小区
2.41105E+12,蓝宝石家园,福田区梅林,22.56931366,114.0673919,66700元/平,小区
2.41105E+12,凯伦花园,福田区梅林,22.57104546,114.0696219,60700元/平,小区
2.41105E+12,润裕山景豪苑,福田区梅林,22.57530622,114.0476454,74200元/平,小区
2.41105E+12,动力小区,福田区华强南,22.54405987,114.1001694,53500元/平,小区
2.41105E+12,富怡雅居,福田区华强北,22.55021876,114.1006916,89700元/平,小区
2.41105E+12,金燕园,福田区梅林,22.57175452,114.0681727,57000元/平,小区
2.41105E+12,红梅苑,福田区梅林,22.57098014,114.0552401,52400元/平,小区
2.41105E+12,卫检大厦,福田区皇岗,22.533464,114.07632,70100元/平,小区
2.41105E+12,绿景花园,福田区新洲,22.52807196,114.0486811,58700元/平,小区
2.41105E+12,风临左岸,福田区竹子林,22.547866,114.0211119,118000元/平,小区
2.41105E+12,皇达东方雅苑,福田区石厦,22.52994934,114.063712,81000元/平,小区
2.41105E+12,绿景中城天邑花园,福田区新洲,22.527058,114.054042,86000元/平,小区
2.41105E+12,福侨大厦,福田区华强南,22.54309503,114.090141,57500元/平,小区
2.41105E+12,彩云居,福田区华强南,22.54036771,114.0841741,63900元/平,小区
2.41105E+12,东梅公寓,福田区梅林,22.5729355,114.0652345,57100元/平,小区
2.41105E+12,先科花园,福田区梅林,22.5702107,114.0679719,56000元/平,小区
2.41105E+12,桐林公寓,福田区华强南,22.538115,114.085263,73500元/平,小区
2.41105E+12,金地海景翠堤湾,福田区沙尾,22.520149,114.048522,88623元/平,小区
2.41105E+12,城市杰座,福田区华强南,22.54250757,114.0844558,76700元/平,小区
2.41105E+12,鸿景湾名苑,福田区上下沙,22.52807,114.034108,73100元/平,小区
2.41105E+12,建业小区南区,福田区竹子林,22.54430022,114.0218936,97600元/平,小区
2.41105E+12,金地香蜜山,福田区香蜜湖,22.55970967,114.0238851,115306元/平,小区
2.41105E+12,南溪新苑,福田区新洲,22.52780369,114.0526806,62900元/平,小区
2.41105E+12,绿洲花园,福田区新洲,22.52870597,114.0470785,58000元/平,小区
2.41105E+12,地质勘查局生活区,福田区华强北,22.55321517,114.1000978,97700元/平,小区
2.41105E+12,元盛兴苑,福田区沙尾,22.52622583,114.0488936,55000元/平,小区
2.41105E+12,颐林雅院,福田区梅林,22.57767828,114.0655644,62700元/平,小区
2.41105E+12,中泰燕南名庭,福田区华强北,22.551082,114.099807,97600元/平,小区
2.41105E+12,新洲花园综合楼,福田区新洲,22.53102807,114.0545424,59057元/平,小区
2.41105E+12,京基御景华城,福田区赤尾,22.53876146,114.0921439,69600元/平,小区
2.41105E+12,雷圳大厦,福田区华强南,22.5448374,114.0879963,50100元/平,小区
2.41105E+12,广业大厦,福田区华强南,22.54374935,114.0880021,59800元/平,小区
2.41105E+12,鹏丽大厦,福田区赤尾,22.539067,114.092975,65500元/平,小区
2.41105E+12,医疗中心小区,福田区华强南,22.5424317,114.0904571,60900元/平,小区
2.41105E+12,皇御苑一期,福田区皇岗,22.533052,114.082994,71100元/平,小区
2.41105E+12,水畔紫云阁,福田区皇岗,22.5336788,114.0889269,73000元/平,小区
2.41106E+12,沙尾电话机楼,福田区新洲,22.531488,114.046025,60000元/平,小区
2.41106E+12,金茂礼都,福田区华强北,22.55190589,114.0978164,125200元/平,小区
2.41105E+12,金地名轩,福田区沙尾,22.527598,114.046271,71500元/平,小区
2.41105E+12,红树家邻,福田区上下沙,22.53210253,114.0282789,68900元/平,小区
2.41105E+12,景福大厦,福田区华强南,22.537433,114.089529,62200元/平,小区
2.4111E+12,天展大厦,福田区车公庙,22.537005,114.038464,暂无数据,小区
2.4E+13,深圳国际交易广场,福田区福田中心,22.54137679,114.0693511,暂无数据,小区
2.42004E+15,深房传麒景苑,福田区香梅北,22.564201,114.042966,暂无数据,小区
2.47194E+14,新华保险大厦,福田区福田中心,22.5437,114.059033,暂无数据,小区
2.4E+13,289数字半岛,福田区福田保税区,22.508798,114.058026,暂无数据,小区
2.4E+13,NEO企业大道,福田区车公庙,22.541823,114.037012,暂无数据,小区
2.41105E+12,赛格公寓,福田区华强北,22.55329879,114.0952207,95627元/平,小区
2.41105E+12,中航北苑大厦,福田区华强北,22.550868,114.090635,83600元/平,小区
2.41105E+12,天健时尚名苑,福田区福田保税区,22.51504506,114.060504,132946元/平,小区
2.4111E+12,金润大厦,福田区车公庙,22.54119,114.031059,暂无数据,小区
2.4111E+12,金运世纪大厦,福田区车公庙,22.540468,114.026326,暂无数据,小区
2.4111E+12,华丰大厦,福田区景田,22.546718,114.054298,暂无数据,小区
2.4111E+12,世纪汇广场,福田区华强北,22.548214,114.09045,暂无数据,小区
2.4111E+12,天安数码时代大厦,福田区车公庙,22.541265,114.038766,暂无数据,小区
2.4111E+12,本元大厦,福田区车公庙,22.541631,114.032698,暂无数据,小区
2.4111E+12,佳和华强大厦,福田区华强北,22.547016,114.091469,暂无数据,小区
2.4111E+12,莲丰花园,福田区莲花,22.566837,114.062768,暂无数据,小区
2.4111E+12,联合广场,福田区福田中心,22.535616,114.075944,暂无数据,小区
2.4111E+12,大庆大厦,福田区车公庙,22.54061,114.028298,暂无数据,小区
2.4111E+12,上步大厦,福田区华强南,22.54535,114.102167,暂无数据,小区
2.4111E+12,华联大厦,福田区华强北,22.547538,114.100516,暂无数据,小区
2.4111E+12,赛格广场,福田区华强北,22.547348,114.094147,暂无数据,小区
2.4111E+12,莲丰雅苑福田北大区二期,福田区莲花,22.567092,114.062612,暂无数据,小区
2.4111E+12,银华大厦,福田区黄木岗,22.56249664,114.091509,52400元/平,小区
2.4111E+12,天济大厦,福田区车公庙,22.537747,114.037528,暂无数据,小区
2.4111E+12,赛格科技园,福田区华强北,22.553301,114.093754,暂无数据,小区
2.41106E+12,CFC长富中心,福田区福田保税区,22.511753,114.062953,暂无数据,小区
2.4111E+12,深华公司宿舍深华苑,福田区华强南,22.540528,114.089696,50000元/平,小区
2.4111E+12,中电信息大厦,福田区景田,22.547267,114.05448,35904元/平,小区
2.4111E+12,福群楼,福田区华强南,22.536856,114.088223,暂无数据,小区
2.4111E+12,运输局住宅,福田区华强南,22.541841,114.092781,60000元/平,小区
2.41106E+12,卓越城二期,福田区梅林,22.57554379,114.0669074,暂无数据,小区
2.41106E+12,报社大院,福田区华强北,22.54792,114.107314,85000元/平,小区
2.4111E+12,雪松大厦,福田区车公庙,22.537297,114.027891,暂无数据,小区
2.4111E+12,耀华创建大厦,福田区车公庙,22.541019,114.029493,暂无数据,小区
2.4111E+12,医药宿舍,福田区华强南,22.540067,114.091304,暂无数据,小区
2.4111E+12,加福广场华尔登府邸,福田区福田保税区,22.517077,114.068645,55900元/平,小区
2.4111E+12,红岭中学宿舍楼福田,福田区园岭,22.55737,114.1103,80000元/平,小区
2.4111E+12,富强花园,福田区皇岗,22.533012,114.075603,64384元/平,小区
2.4111E+12,银泰苑,福田区皇岗,22.521696,114.070907,66900元/平,小区
2.41106E+12,宝能公馆,福田区竹子林,22.545357,114.019804,124000元/平,小区
2.4111E+12,熙园,福田区香蜜湖,22.55588,114.031179,131000元/平,小区
2.4111E+12,中旅国际公馆1期,福田区香蜜湖,22.554482,114.022354,131000元/平,小区
2.41106E+12,园东花园,福田区园岭,22.558976,114.108193,78100元/平,小区
2.41106E+12,星河明居,福田区石厦,22.528104,114.05951,62100元/平,小区
2.41106E+12,金海燕花园,福田区竹子林,22.536457,114.003306,86100元/平,小区
2.41106E+12,园中花园,福田区园岭,22.558016,114.105506,77300元/平,小区
2.41106E+12,深华公寓,福田区梅林,22.570117,114.055287,45200元/平,小区
2.41106E+12,朗庭豪园,福田区福田保税区,22.516312,114.066494,69200元/平,小区
2.41106E+12,阁林网苑,福田区华强北,22.552955,114.099879,91700元/平,小区
2.41106E+12,新阁小区,福田区银湖,22.574328,114.081545,50000元/平,小区
2.41106E+12,中电大院,福田区华强南,22.545475,114.095172,58400元/平,小区
2.41106E+12,紫玉花园,福田区福田中心,22.551412,114.077251,72500元/平,小区
2.41106E+12,深业岭秀名苑,福田区莲花,22.566192,114.064098,70200元/平,小区
2.41106E+12,绿景虹湾,福田区梅林,22.56648,114.045867,88700元/平,小区
2.41106E+12,茂恒园,福田区莲花,22.569076,114.073147,74100元/平,小区
2.41106E+12,青海大厦,福田区香梅北,22.563789,114.039632,56221元/平,小区
2.41106E+12,荣超城市春天花园,福田区华强南,22.542746,114.08807,84800元/平,小区
2.41106E+12,金福苑,福田区新洲,22.527644,114.050872,55500元/平,小区
2.4111E+12,阳光高尔夫大厦,福田区香蜜湖,22.543539,114.031645,58461元/平,小区
2.4111E+12,山语清晖,福田区梅林,22.57080214,114.0224333,84000元/平,小区
2.4111E+12,新天国际名苑,福田区香蜜湖,22.557968,114.032223,113600元/平,小区
2.4111E+12,葵花公寓,福田区石厦,22.533834,114.058666,94400元/平,小区
2.41105E+12,天御香山花园,福田区香蜜湖,22.54496486,114.0261243,131000元/平,小区
2.41105E+12,先龙花园,福田区赤尾,22.53527146,114.091406,51000元/平,小区
2.41105E+12,皇福苑,福田区皇岗,22.5342426,114.0869742,53000元/平,小区
2.41105E+12,碧海红树园,福田区上下沙,22.53333596,114.0287923,72600元/平,小区
2.41105E+12,京海花园,福田区华强南,22.54293858,114.0887705,46600元/平,小区
2.41105E+12,福星花园大厦,福田区华强南,22.54155843,114.089496,55500元/平,小区
2.41105E+12,上武楼,福田区华强南,22.54272932,114.0900763,60000元/平,小区
2.41105E+12,福星路196号,福田区华强南,22.542731,114.0895007,暂无数据,小区
2.41105E+12,建设银行宿舍,福田区华强南,22.54171711,114.0913539,60300元/平,小区
2.41105E+12,时尚名居,福田区石厦,22.52450014,114.0562095,87000元/平,小区
2.41105E+12,益田名园,福田区石厦,22.52330451,114.0575597,70500元/平,小区
2.41105E+12,城市绿洲花园,福田区华强北,22.54813864,114.0821494,80200元/平,小区
2.41105E+12,福保桂花苑,福田区福田保税区,22.51492231,114.0546961,84400元/平,小区
2.41105E+12,桑达雅苑,福田区华强北,22.551482,114.096118,92900元/平,小区
2.41105E+12,都会100,福田区华强北,22.547857,114.091273,88900元/平,小区
2.41105E+12,华强广场,福田区华强北,22.54972,114.092588,76202元/平,小区
2.41105E+12,帝涛豪园,福田区福田保税区,22.51564758,114.06497,72300元/平,小区
2.41105E+12,上步小区,福田区华强北,22.55339699,114.089804,57763元/平,小区
2.41105E+12,航苑大厦,福田区华强北,22.54988731,114.0895088,69800元/平,小区
2.41105E+12,福田供电局宿舍,福田区华强北,22.55048219,114.0915195,暂无数据,小区
2.41105E+12,富荔花园,福田区华强北,22.55004314,114.0834903,85600元/平,小区
2.41105E+12,红树绿洲,福田区福田保税区,22.51446137,114.0582026,83200元/平,小区
2.41105E+12,俊景豪园,福田区香梅北,22.557811,114.044081,71900元/平,小区
2.41105E+12,华富北屋村,福田区黄木岗,22.563423,114.087975,97000元/平,小区
2.41105E+12,新洲苑,福田区新洲,22.530419,114.05178,55764元/平,小区
2.41105E+12,华富村,福田区黄木岗,22.55940981,114.0876331,暂无数据,小区
2.41105E+12,宏浩花园,福田区香梅北,22.558498,114.043967,75400元/平,小区
2.41105E+12,万托家园,福田区景田,22.558453,114.049968,75500元/平,小区
2.4111E+12,创新科技广场二期,福田区车公庙,22.535778,114.038076,55700元/平,小区
2.4111E+12,海松大厦,福田区车公庙,22.537025,114.030606,暂无数据,小区
2.4111E+12,教育科技大厦,福田区竹子林,22.540729,114.014772,暂无数据,小区
2.4111E+12,财富广场,福田区香蜜湖,22.543661,114.032923,91300元/平,小区
2.4111E+12,苍松大厦,福田区车公庙,22.538665,114.033159,暂无数据,小区
2.4111E+12,敦煌大厦,福田区竹子林,22.540137,114.011852,暂无数据,小区
2.4111E+12,盛唐大厦,福田区车公庙,22.536028,114.03055,暂无数据,小区
2.4111E+12,莲丰大厦,福田区莲花,22.567134,114.061193,暂无数据,小区
2.4111E+12,创展中心,福田区车公庙,22.542396,114.038007,33242元/平,小区
2.4111E+12,迷你新居福田,福田区梅林,22.568012,114.052593,81774元/平,小区
2.4111E+12,体委宿舍,福田区华强北,22.553291,114.098565,99057元/平,小区
2.41105E+12,新洲花园,福田区新洲,22.53212143,114.0547832,57000元/平,小区
2.41105E+12,国华大厦,福田区香蜜湖,22.55342306,114.0180082,暂无数据,小区
2.41105E+12,新景苑,福田区景田,22.55451709,114.0548915,75800元/平,小区
2.41105E+12,景新花园,福田区景田,22.560297,114.054057,65400元/平,小区
2.41105E+12,天安社区,福田区车公庙,22.53491299,114.0391624,71859元/平,小区
2.41105E+12,香蜜新村,福田区景田,22.55299798,114.0469659,86100元/平,小区
2.41105E+12,百花园一期,福田区百花,22.56039317,114.1014394,120000元/平,小区
2.41105E+12,香丽大厦,福田区景田,22.557473,114.046501,62900元/平,小区
2.41105E+12,翠景园,福田区景田,22.55674835,114.0502694,93809元/平,小区
2.41105E+12,富霖花园,福田区景田,22.55571517,114.0547387,65000元/平,小区
2.41105E+12,建筑设计院住宅楼,福田区景田,22.55593104,114.0457875,72800元/平,小区
2.41105E+12,香蜜湖唯珍府,福田区香梅北,22.56148881,114.0418181,115000元/平,小区
2.41105E+12,第壹世界广场,福田区景田,22.55404614,114.0548862,45271元/平,小区
2.41105E+12,馨庭苑,福田区香梅北,22.56326678,114.0434699,83000元/平,小区
2.41105E+12,长城二花园,福田区百花,22.55838076,114.0945121,100000元/平,小区
2.41105E+12,福宇轩,福田区车公庙,22.53452749,114.0499026,56500元/平,小区
2.41105E+12,华海住宅小区,福田区车公庙,22.53429119,114.0479772,56700元/平,小区
2.41105E+12,天一名居,福田区景田,22.561119,114.053639,67900元/平,小区
2.41105E+12,景桦花园,福田区景田,22.55581636,114.0537786,65000元/平,小区
2.41105E+12,乐山居,福田区黄木岗,22.5693786,114.0964332,65000元/平,小区
2.41105E+12,梅林苑,福田区梅林,22.56725116,114.0436362,52300元/平,小区
2.41105E+12,富盛花园,福田区梅林,22.56992551,114.0481847,暂无数据,小区
2.41105E+12,梅林四村,福田区梅林,22.57341204,114.062367,53400元/平,小区
2.41105E+12,咏山名苑,福田区梅林,22.57840026,114.0514025,暂无数据,小区
2.41105E+12,红岭大厦,福田区上步,22.545284,114.110577,56200元/平,小区
2.41105E+12,润裕花园,福田区梅林,22.5723186,114.0496707,59200元/平,小区
2.41105E+12,嘉鑫阳光雅居,福田区梅林,22.57789421,114.0534322,79200元/平,小区
2.41105E+12,盛世鹏程,福田区八卦岭,22.56288,114.104145,82700元/平,小区
2.41105E+12,新世界四季山水,福田区梅林,22.57641627,114.0520274,84000元/平,小区
2.41105E+12,朝恒大厦,福田区皇岗,22.53203905,114.0720411,50000元/平,小区
2.41105E+12,福贸花园,福田区梅林,22.57507276,114.0651616,60000元/平,小区
2.41105E+12,华茂苑,福田区梅林,22.56934919,114.0654676,62200元/平,小区
2.41105E+12,文伟阁,福田区梅林,22.57498223,114.0495095,73198元/平,小区
2.41105E+12,丽阳天下,福田区石厦,22.531009,114.057604,96000元/平,小区
2.41105E+12,众孚大厦,福田区石厦,22.52829075,114.0589201,63900元/平,小区
2.41105E+12,山水居,福田区梅林,22.57701061,114.0501015,66700元/平,小区
2.41105E+12,梅沁楼,福田区梅林,22.57080563,114.0581316,60105元/平,小区
2.41105E+12,上梅林派出所宿舍楼,福田区梅林,22.57448254,114.0743863,暂无数据,小区
2.41105E+12,福兴花园,福田区梅林,22.574181,114.051652,68000元/平,小区
2.41105E+12,通业花园,福田区梅林,22.56665564,114.0420583,64200元/平,小区
2.41105E+12,绿化大厦,福田区梅林,22.57585426,114.0633606,暂无数据,小区
2.41105E+12,黄埔雅苑一期,福田区福田中心,22.55125519,114.0571098,88400元/平,小区
2.41105E+12,里奥de花园,福田区皇岗,22.533448,114.072327,59800元/平,小区
2.41105E+12,岭尚时代园,福田区八卦岭,22.570037,114.104632,83800元/平,小区
2.41105E+12,绿洲丰和,福田区石厦,22.53302528,114.0575418,94400元/平,小区
2.41105E+12,黄埔雅苑二期,福田区福田中心,22.54944446,114.0571775,91000元/平,小区
2.41105E+12,鸿运大院,福田区梅林,22.57363737,114.0645649,51067元/平,小区
2.41105E+12,深新大厦,福田区梅林,22.57616179,114.0783474,43100元/平,小区
2.41105E+12,黄埔雅苑三期,福田区福田中心,22.54963024,114.059863,93100元/平,小区
2.41105E+12,信托花园,福田区石厦,22.53259537,114.0591442,74900元/平,小区
2.41105E+12,东园新村,福田区上步,22.544883,114.10914,43800元/平,小区
2.41105E+12,梅岗园林宿舍,福田区黄木岗,22.56498524,114.0915233,暂无数据,小区
2.41105E+12,雕塑家园,福田区梅林,22.569093,114.066631,43800元/平,小区
2.41105E+12,蓝天绿都家园,福田区梅林,22.574018,114.077588,61600元/平,小区
2.41105E+12,知本大厦,福田区皇岗,22.52951396,114.071825,48000元/平,小区
2.41105E+12,林海山庄,福田区梅林,22.56543465,114.0387189,60400元/平,小区
2.41105E+12,逸山明居,福田区黄木岗,22.56477837,114.0908567,暂无数据,小区
2.41105E+12,福华阁,福田区皇岗,22.533931,114.071887,54000元/平,小区
2.41105E+12,万德居,福田区上步,22.545818,114.109786,62000元/平,小区
2.41105E+12,御河堤,福田区上步,22.544216,114.11029,67200元/平,小区
2.41105E+12,宏安花园,福田区梅林,22.57224087,114.0512688,暂无数据,小区
2.41105E+12,兰江山第花园二期,福田区梅林,22.571199,114.020083,100000元/平,小区
2.41105E+12,万泽云顶香蜜湖,福田区梅林,22.56818271,114.0223715,100000元/平,小区
2.41105E+12,阳光天下花园,福田区梅林,22.576037,114.050184,92600元/平,小区
2.41105E+12,依山居,福田区黄木岗,22.56801923,114.095992,65200元/平,小区
2.41105E+12,星河国际花园,福田区福田中心,22.53727067,114.0610537,96300元/平,小区
2.42002E+15,揽翠阁,福田区车公庙,22.537447,114.052089,70800元/平,小区
2.42003E+15,翠海花园二期,福田区香蜜湖,22.557249,114.021752,131000元/平,小区
2.42002E+15,竹园小学教师住宅楼,福田区竹子林,22.546829,114.02309,114661元/平,小区
2.42002E+15,百花公寓二期,福田区百花,22.559804,114.098548,117300元/平,小区
2.42003E+15,绿景花园二期,福田区新洲,22.527604,114.049714,79100元/平,小区
2.42002E+15,华发大院,福田区华强北,22.551985,114.089525,59338元/平,小区
2.42003E+15,万科金域蓝湾二期,福田区上下沙,22.530774,114.030551,83000元/平,小区
2.42003E+15,万科金域蓝湾三期,福田区上下沙,22.528858,114.03352,83000元/平,小区
2.41106E+12,公交宿舍大院,福田区华强南,22.541316,114.084339,60000元/平,小区
2.41105E+12,长城三花园,福田区百花,22.55727877,114.0961194,100000元/平,小区
2.4111E+12,绿景红树湾壹号,福田区沙尾,22.526038,114.042948,120995元/平,小区
2.4111E+12,云松大厦,福田区车公庙,22.535853,114.029075,暂无数据,小区
2.41012E+15,八卦岭工业区,福田区八卦岭,22.564502,114.106608,暂无数据,小区
2.41105E+12,福田建设,福田区车公庙,22.536915,114.054397,56500元/平,小区
2.42003E+15,富莲大厦,福田区莲花,22.565727,114.060641,65660元/平,小区
2.42003E+15,天祥大厦,福田区车公庙,22.539021,114.037947,暂无数据,小区
2.42003E+15,华海大厦附属楼,福田区华强南,22.543642,114.090194,54100元/平,小区
2.41105E+12,新活力花园,福田区梅林,22.57400629,114.0524304,55800元/平,小区
2.4111E+12,珍奇景苑,福田区竹子林,22.543529,114.007868,暂无数据,小区
2.4111E+12,福星北住宅区,福田区华强南,22.544027,114.088688,60000元/平,小区
2.4105E+15,梅林街道办综合楼,福田区梅林,22.570722,114.057039,暂无数据,小区
2.4111E+12,红松大厦,福田区车公庙,22.537831,114.030419,暂无数据,小区
2.41125E+15,上梅林文体中心,福田区梅林,22.575607,114.043322,暂无数据,小区
2.41125E+15,工艺大厦,福田区华强北,22.550046,114.098087,暂无数据,小区
2.4111E+12,喜年中心,福田区车公庙,22.540777,114.03034,暂无数据,小区
2.42003E+15,奥林匹克大厦,福田区景田,22.556837,114.054496,暂无数据,小区
2.41105E+12,梅林三村,福田区梅林,22.57378611,114.0600349,60000元/平,小区
2.41105E+12,银海苑,福田区梅林,22.57693046,114.0718365,66800元/平,小区
2.41105E+12,建龙苑,福田区梅林,22.58103334,114.0666052,暂无数据,小区
2.41105E+12,民浩楼,福田区梅林,22.57082873,114.0662347,暂无数据,小区
2.41105E+12,博伦花园,福田区石厦,22.52927167,114.0617534,87000元/平,小区
2.41105E+12,滨河新村,福田区上步,22.542613,114.109212,55000元/平,小区
2.41105E+12,天宝物华,福田区香蜜湖,22.54834021,114.0269906,131000元/平,小区
